Title,Description,Keywords,word0,id0,word1,id1,word2,id2,word3,id3,word4,id4,word5,id5,word6,id6,word7,id7,word8,id8,word9,id9,Answer.confidence0,Answer.confidence1,Answer.confidence2,Answer.confidence3,Answer.confidence4,Answer.confidence5,Answer.confidence6,Answer.confidence7,Answer.confidence8,Answer.confidence9,Answer.na0,Answer.na1,Answer.na2,Answer.na3,Answer.na4,Answer.na5,Answer.na6,Answer.na7,Answer.na8,Answer.na9,Answer.rating0,Answer.rating1,Answer.rating2,Answer.rating3,Answer.rating4,Answer.rating5,Answer.rating6,Answer.rating7,Answer.rating8,Answer.rating9
Indicate your political stance on political ideas,Indicate opinions towards proposed public policies and political ideas,"research,politics,language,opinion,survey",patient and pharmacy protection,107506_short,delay for 6 months the requirement to use of tamper-resistant prescription pads under the medicaid program .,107506_official,establish a commission to develop legislation designed to reform entitlement benefit programs and ensure a sound fiscal future for the united states,037278_official,core spending,037278_short,provide for expediting an investigation by the international trade commission by providing for the monitoring of the importation of certain kinds of tomatoes and peppers .,067823_official,"direct the secretary of labor to prescribe additional coal mine safety standards , to require additional penalties for habitual violators",097703_official,federal mine safety and health,097703_short,job center network,059307_short,require the secretary of labor to establish a demonstration program to improve access to public employment and job training programs .,059307_official,north american free trade agreement implementation,067823_short,1.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0
Indicate your political stance on political ideas,Indicate opinions towards proposed public policies and political ideas,"research,politics,language,opinion,survey",patient and pharmacy protection,107506_short,delay for 6 months the requirement to use of tamper-resistant prescription pads under the medicaid program .,107506_official,establish a commission to develop legislation designed to reform entitlement benefit programs and ensure a sound fiscal future for the united states,037278_official,core spending,037278_short,provide for expediting an investigation by the international trade commission by providing for the monitoring of the importation of certain kinds of tomatoes and peppers .,067823_official,"direct the secretary of labor to prescribe additional coal mine safety standards , to require additional penalties for habitual violators",097703_official,federal mine safety and health,097703_short,job center network,059307_short,require the secretary of labor to establish a demonstration program to improve access to public employment and job training programs .,059307_official,north american free trade agreement implementation,067823_short,0.0,1.0,0.0,,2.0,1.0,2.0,1.0,0.0,0.0,,,,na3,,,,,,,3.0,1.0,3.0,,-2.0,3.0,3.0,0.0,2.0,1.0
Indicate your political stance on political ideas,Indicate opinions towards proposed public policies and political ideas,"research,politics,language,opinion,survey",amend the marine mammal protection act of year to provide for state disapproval of issuance of permits for the taking of marine mammals in state waters .,057695_official,authorize grants through the centers for disease control and prevention for mosquito control programs to prevent mosquito-borne diseases .,086247_official,"amend the atomic energy act of year , as amended , to establish a comprehensive , equitable , reliable , and efficient mechanism for full compensation of the public in the event of an accident resulting from activities undertaken under contract with the department of energy .",056020_official,"amend the federal food , drug , and cosmetic act to establish a user fee program to ensure food safety",107255_official,imported food security,107255_short,"improve the system for resolving medical professional liability actions , to refine the method of determining and awarding damages in such actions , to eliminate the excessive costs associated with the present liability resolution system and thereby reduce overall health care costs , to provide for prompt and equitable payment of valid professional liability claims , to support and strengthen state efforts in the area of professional competency review and discipline , and to maintain the availability of quality health care services in the united states .",053141_official,price-anderson act,056020_short,national professional liability reform,053141_short,marine mammal public display reform,057695_short,mosquito abatement for safety and health,086247_short,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,,na2,na3,na4,,na6,na7,na8,na9,3.0,3.0,0.0,-3.0,0.0,3.0,0.0,0.0,0.0,0.0
Indicate your political stance on political ideas,Indicate opinions towards proposed public policies and political ideas,"research,politics,language,opinion,survey",amend the marine mammal protection act of year to provide for state disapproval of issuance of permits for the taking of marine mammals in state waters .,057695_official,authorize grants through the centers for disease control and prevention for mosquito control programs to prevent mosquito-borne diseases .,086247_official,"amend the atomic energy act of year , as amended , to establish a comprehensive , equitable , reliable , and efficient mechanism for full compensation of the public in the event of an accident resulting from activities undertaken under contract with the department of energy .",056020_official,"amend the federal food , drug , and cosmetic act to establish a user fee program to ensure food safety",107255_official,imported food security,107255_short,"improve the system for resolving medical professional liability actions , to refine the method of determining and awarding damages in such actions , to eliminate the excessive costs associated with the present liability resolution system and thereby reduce overall health care costs , to provide for prompt and equitable payment of valid professional liability claims , to support and strengthen state efforts in the area of professional competency review and discipline , and to maintain the availability of quality health care services in the united states .",053141_official,price-anderson act,056020_short,national professional liability reform,053141_short,marine mammal public display reform,057695_short,mosquito abatement for safety and health,086247_short,0.0,2.0,1.0,0.0,0.0,0.0,,0.0,0.0,1.0,,,,,,,na6,,,,1.0,3.0,1.0,1.0,2.0,1.0,,1.0,1.0,3.0
Indicate your political stance on political ideas,Indicate opinions towards proposed public policies and political ideas,"research,politics,language,opinion,survey",amend the marine mammal protection act of year to provide for state disapproval of issuance of permits for the taking of marine mammals in state waters .,057695_official,authorize grants through the centers for disease control and prevention for mosquito control programs to prevent mosquito-borne diseases .,086247_official,"amend the atomic energy act of year , as amended , to establish a comprehensive , equitable , reliable , and efficient mechanism for full compensation of the public in the event of an accident resulting from activities undertaken under contract with the department of energy .",056020_official,"amend the federal food , drug , and cosmetic act to establish a user fee program to ensure food safety",107255_official,imported food security,107255_short,"improve the system for resolving medical professional liability actions , to refine the method of determining and awarding damages in such actions , to eliminate the excessive costs associated with the present liability resolution system and thereby reduce overall health care costs , to provide for prompt and equitable payment of valid professional liability claims , to support and strengthen state efforts in the area of professional competency review and discipline , and to maintain the availability of quality health care services in the united states .",053141_official,price-anderson act,056020_short,national professional liability reform,053141_short,marine mammal public display reform,057695_short,mosquito abatement for safety and health,086247_short,0.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,,,,,,,,,,,1.0,3.0,3.0,2.0,2.0,1.0,0.0,1.0,2.0,3.0
Indicate your political stance on political ideas,Indicate opinions towards proposed public policies and political ideas,"research,politics,language,opinion,survey",amend the marine mammal protection act of year to provide for state disapproval of issuance of permits for the taking of marine mammals in state waters .,057695_official,authorize grants through the centers for disease control and prevention for mosquito control programs to prevent mosquito-borne diseases .,086247_official,"amend the atomic energy act of year , as amended , to establish a comprehensive , equitable , reliable , and efficient mechanism for full compensation of the public in the event of an accident resulting from activities undertaken under contract with the department of energy .",056020_official,"amend the federal food , drug , and cosmetic act to establish a user fee program to ensure food safety",107255_official,imported food security,107255_short,"improve the system for resolving medical professional liability actions , to refine the method of determining and awarding damages in such actions , to eliminate the excessive costs associated with the present liability resolution system and thereby reduce overall health care costs , to provide for prompt and equitable payment of valid professional liability claims , to support and strengthen state efforts in the area of professional competency review and discipline , and to maintain the availability of quality health care services in the united states .",053141_official,price-anderson act,056020_short,national professional liability reform,053141_short,marine mammal public display reform,057695_short,mosquito abatement for safety and health,086247_short,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,3.0,2.0,-3.0,2.0,1.0,1.0,2.0,1.0,2.0,3.0
Indicate your political stance on political ideas,Indicate opinions towards proposed public policies and political ideas,"research,politics,language,opinion,survey",amend the marine mammal protection act of year to provide for state disapproval of issuance of permits for the taking of marine mammals in state waters .,057695_official,authorize grants through the centers for disease control and prevention for mosquito control programs to prevent mosquito-borne diseases .,086247_official,"amend the atomic energy act of year , as amended , to establish a comprehensive , equitable , reliable , and efficient mechanism for full compensation of the public in the event of an accident resulting from activities undertaken under contract with the department of energy .",056020_official,"amend the federal food , drug , and cosmetic act to establish a user fee program to ensure food safety",107255_official,imported food security,107255_short,"improve the system for resolving medical professional liability actions , to refine the method of determining and awarding damages in such actions , to eliminate the excessive costs associated with the present liability resolution system and thereby reduce overall health care costs , to provide for prompt and equitable payment of valid professional liability claims , to support and strengthen state efforts in the area of professional competency review and discipline , and to maintain the availability of quality health care services in the united states .",053141_official,price-anderson act,056020_short,national professional liability reform,053141_short,marine mammal public display reform,057695_short,mosquito abatement for safety and health,086247_short,1.0,2.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,,,,,,,,,,,-1.0,3.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,3.0
Indicate your political stance on political ideas,Indicate opinions towards proposed public policies and political ideas,"research,politics,language,opinion,survey",provide certain requirements for labeling textile fiber products and to implement minimum wage and immigration requirements in the commonwealth of the northern mariana islands .,073732_official,amend title xviii of the social security act to expedite the application and eligibility process for low-income subsidies under the medicare prescription drug program and to revise the resource standards used to determine eligibility for an income-related subsidy,106656_official,insular fair wage and human rights,073732_short,part d equity for low-income seniors,106656_short,fortifying america 's intellectual property rights -lrb- fair -rrb-,092467_short,weather and oceans resources realignment,091932_short,establish in the office of the united states trade representative an assistant united states trade representative for intellectual property rights .,092467_official,transfer the national oceanic and atmospheric administration to the department of the interior .,091932_official,section 538 improvement,035436_short,provide for subsidies for interest on loans for rural multifamily housing guaranteed by the rural housing service of the department of agriculture .,035436_official,1.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,2.0,,,,,,,,,,,1.0,3.0,2.0,3.0,1.0,1.0,1.0,0.0,0.0,3.0
Indicate your political stance on political ideas,Indicate opinions towards proposed public policies and political ideas,"research,politics,language,opinion,survey",provide certain requirements for labeling textile fiber products and to implement minimum wage and immigration requirements in the commonwealth of the northern mariana islands .,073732_official,amend title xviii of the social security act to expedite the application and eligibility process for low-income subsidies under the medicare prescription drug program and to revise the resource standards used to determine eligibility for an income-related subsidy,106656_official,insular fair wage and human rights,073732_short,part d equity for low-income seniors,106656_short,fortifying america 's intellectual property rights -lrb- fair -rrb-,092467_short,weather and oceans resources realignment,091932_short,establish in the office of the united states trade representative an assistant united states trade representative for intellectual property rights .,092467_official,transfer the national oceanic and atmospheric administration to the department of the interior .,091932_official,section 538 improvement,035436_short,provide for subsidies for interest on loans for rural multifamily housing guaranteed by the rural housing service of the department of agriculture .,035436_official,2.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,,,,,,,,,,,3.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0
Indicate your political stance on political ideas,Indicate opinions towards proposed public policies and political ideas,"research,politics,language,opinion,survey",provide certain requirements for labeling textile fiber products and to implement minimum wage and immigration requirements in the commonwealth of the northern mariana islands .,073732_official,amend title xviii of the social security act to expedite the application and eligibility process for low-income subsidies under the medicare prescription drug program and to revise the resource standards used to determine eligibility for an income-related subsidy,106656_official,insular fair wage and human rights,073732_short,part d equity for low-income seniors,106656_short,fortifying america 's intellectual property rights -lrb- fair -rrb-,092467_short,weather and oceans resources realignment,091932_short,establish in the office of the united states trade representative an assistant united states trade representative for intellectual property rights .,092467_official,transfer the national oceanic and atmospheric administration to the department of the interior .,091932_official,section 538 improvement,035436_short,provide for subsidies for interest on loans for rural multifamily housing guaranteed by the rural housing service of the department of agriculture .,035436_official,2.0,1.0,2.0,1.0,1.0,,1.0,1.0,,1.0,,,,,,na5,,,na8,,3.0,1.0,2.0,2.0,-1.0,,-1.0,0.0,,1.0
Indicate your political stance on political ideas,Indicate opinions towards proposed public policies and political ideas,"research,politics,language,opinion,survey",provide certain requirements for labeling textile fiber products and to implement minimum wage and immigration requirements in the commonwealth of the northern mariana islands .,073732_official,amend title xviii of the social security act to expedite the application and eligibility process for low-income subsidies under the medicare prescription drug program and to revise the resource standards used to determine eligibility for an income-related subsidy,106656_official,insular fair wage and human rights,073732_short,part d equity for low-income seniors,106656_short,fortifying america 's intellectual property rights -lrb- fair -rrb-,092467_short,weather and oceans resources realignment,091932_short,establish in the office of the united states trade representative an assistant united states trade representative for intellectual property rights .,092467_official,transfer the national oceanic and atmospheric administration to the department of the interior .,091932_official,section 538 improvement,035436_short,provide for subsidies for interest on loans for rural multifamily housing guaranteed by the rural housing service of the department of agriculture .,035436_official,1.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,3.0,1.0,0.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0
Indicate your political stance on political ideas,Indicate opinions towards proposed public policies and political ideas,"research,politics,language,opinion,survey",provide certain requirements for labeling textile fiber products and to implement minimum wage and immigration requirements in the commonwealth of the northern mariana islands .,073732_official,amend title xviii of the social security act to expedite the application and eligibility process for low-income subsidies under the medicare prescription drug program and to revise the resource standards used to determine eligibility for an income-related subsidy,106656_official,insular fair wage and human rights,073732_short,part d equity for low-income seniors,106656_short,fortifying america 's intellectual property rights -lrb- fair -rrb-,092467_short,weather and oceans resources realignment,091932_short,establish in the office of the united states trade representative an assistant united states trade representative for intellectual property rights .,092467_official,transfer the national oceanic and atmospheric administration to the department of the interior .,091932_official,section 538 improvement,035436_short,provide for subsidies for interest on loans for rural multifamily housing guaranteed by the rural housing service of the department of agriculture .,035436_official,0.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,,,,,,,,,,,2.0,3.0,3.0,3.0,1.0,1.0,1.0,-3.0,0.0,1.0
Indicate your political stance on political ideas,Indicate opinions towards proposed public policies and political ideas,"research,politics,language,opinion,survey",fort hood families benefits protection,037153_short,"amend the trade act of year to consolidate and improve the trade adjustment assistance programs , to provide community-based economic development assistance for trade-affected communities",087434_official,customs border security,087434_short,ensure that the members of the armed forces and civilian employees of the department of defense who were killed or wounded in the shootings at fort hood are treated in the same manner as members who are killed or wounded in combat zones or civilian employees who are killed or wounded in a terrorist attack or while serving with the armed forces in a contingency operation .,037153_official,bioterrorism protection act -lrb- biopact -rrb- of year,085402_short,amend the internal revenue code of year to expand certain exceptions to the private activity bond rules for first-time farmers,027208_official,benefit crime victims by improving enforcement of sentences imposing fines and special assessments,073011_official,privatization of defaulted debt collection,073011_short,respond to the threat of bioterrorism .,085402_official,facilitating farmers ' access to resources and machinery,027208_short,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,,,,,,,,,,,1.0,3.0,1.0,3.0,1.0,1.0,3.0,-1.0,3.0,1.0
Indicate your political stance on political ideas,Indicate opinions towards proposed public policies and political ideas,"research,politics,language,opinion,survey",fort hood families benefits protection,037153_short,"amend the trade act of year to consolidate and improve the trade adjustment assistance programs , to provide community-based economic development assistance for trade-affected communities",087434_official,customs border security,087434_short,ensure that the members of the armed forces and civilian employees of the department of defense who were killed or wounded in the shootings at fort hood are treated in the same manner as members who are killed or wounded in combat zones or civilian employees who are killed or wounded in a terrorist attack or while serving with the armed forces in a contingency operation .,037153_official,bioterrorism protection act -lrb- biopact -rrb- of year,085402_short,amend the internal revenue code of year to expand certain exceptions to the private activity bond rules for first-time farmers,027208_official,benefit crime victims by improving enforcement of sentences imposing fines and special assessments,073011_official,privatization of defaulted debt collection,073011_short,respond to the threat of bioterrorism .,085402_official,facilitating farmers ' access to resources and machinery,027208_short,2.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,2.0,1.0,,,,,,,,,,,3.0,2.0,0.0,3.0,-2.0,1.0,2.0,-2.0,-2.0,2.0
Indicate your political stance on political ideas,Indicate opinions towards proposed public policies and political ideas,"research,politics,language,opinion,survey",fort hood families benefits protection,037153_short,"amend the trade act of year to consolidate and improve the trade adjustment assistance programs , to provide community-based economic development assistance for trade-affected communities",087434_official,customs border security,087434_short,ensure that the members of the armed forces and civilian employees of the department of defense who were killed or wounded in the shootings at fort hood are treated in the same manner as members who are killed or wounded in combat zones or civilian employees who are killed or wounded in a terrorist attack or while serving with the armed forces in a contingency operation .,037153_official,bioterrorism protection act -lrb- biopact -rrb- of year,085402_short,amend the internal revenue code of year to expand certain exceptions to the private activity bond rules for first-time farmers,027208_official,benefit crime victims by improving enforcement of sentences imposing fines and special assessments,073011_official,privatization of defaulted debt collection,073011_short,respond to the threat of bioterrorism .,085402_official,facilitating farmers ' access to resources and machinery,027208_short,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,,,,,,,,,,,1.0,1.0,-3.0,3.0,1.0,1.0,-3.0,-3.0,1.0,1.0
Indicate your political stance on political ideas,Indicate opinions towards proposed public policies and political ideas,"research,politics,language,opinion,survey",fort hood families benefits protection,037153_short,"amend the trade act of year to consolidate and improve the trade adjustment assistance programs , to provide community-based economic development assistance for trade-affected communities",087434_official,customs border security,087434_short,ensure that the members of the armed forces and civilian employees of the department of defense who were killed or wounded in the shootings at fort hood are treated in the same manner as members who are killed or wounded in combat zones or civilian employees who are killed or wounded in a terrorist attack or while serving with the armed forces in a contingency operation .,037153_official,bioterrorism protection act -lrb- biopact -rrb- of year,085402_short,amend the internal revenue code of year to expand certain exceptions to the private activity bond rules for first-time farmers,027208_official,benefit crime victims by improving enforcement of sentences imposing fines and special assessments,073011_official,privatization of defaulted debt collection,073011_short,respond to the threat of bioterrorism .,085402_official,facilitating farmers ' access to resources and machinery,027208_short,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,2.0,-1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0
Indicate your political stance on political ideas,Indicate opinions towards proposed public policies and political ideas,"research,politics,language,opinion,survey",fort hood families benefits protection,037153_short,"amend the trade act of year to consolidate and improve the trade adjustment assistance programs , to provide community-based economic development assistance for trade-affected communities",087434_official,customs border security,087434_short,ensure that the members of the armed forces and civilian employees of the department of defense who were killed or wounded in the shootings at fort hood are treated in the same manner as members who are killed or wounded in combat zones or civilian employees who are killed or wounded in a terrorist attack or while serving with the armed forces in a contingency operation .,037153_official,bioterrorism protection act -lrb- biopact -rrb- of year,085402_short,amend the internal revenue code of year to expand certain exceptions to the private activity bond rules for first-time farmers,027208_official,benefit crime victims by improving enforcement of sentences imposing fines and special assessments,073011_official,privatization of defaulted debt collection,073011_short,respond to the threat of bioterrorism .,085402_official,facilitating farmers ' access to resources and machinery,027208_short,2.0,0.0,0.0,2.0,,0.0,1.0,1.0,0.0,0.0,,,,,na4,,,,,,2.0,1.0,1.0,3.0,,2.0,1.0,-1.0,2.0,1.0
Indicate your political stance on political ideas,Indicate opinions towards proposed public policies and political ideas,"research,politics,language,opinion,survey","amend chapters 83 and 84 of title 5 , united states code , to address retirement for pentagon force protection agency officers .",021262_official,government paperwork elimination,076911_short,teacher and principal improvement,021285_short,amend title ii of the elementary and secondary education act of year,021285_official,retirement equity for pentagon police heroes,021262_short,airline safety and federal aviation administration extension,038638_short,establish certain uniform legal principles of liability with respect to manufacturers of products .,078299_official,interstate commerce freedom,078299_short,"amend the internal revenue code of year to extend the funding and expenditure authority of the airport and airway trust fund , to amend title 49 , united states code , to extend airport improvement program project grant authority and to improve airline safety",038638_official,enhance electronic commerce by promoting the reliability and integrity of commercial transactions through establishing authentication standards for electronic communications,076911_official,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,na0,,,na3,na4,na5,na6,na7,na8,,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0
Indicate your political stance on political ideas,Indicate opinions towards proposed public policies and political ideas,"research,politics,language,opinion,survey","amend chapters 83 and 84 of title 5 , united states code , to address retirement for pentagon force protection agency officers .",021262_official,government paperwork elimination,076911_short,teacher and principal improvement,021285_short,amend title ii of the elementary and secondary education act of year,021285_official,retirement equity for pentagon police heroes,021262_short,airline safety and federal aviation administration extension,038638_short,establish certain uniform legal principles of liability with respect to manufacturers of products .,078299_official,interstate commerce freedom,078299_short,"amend the internal revenue code of year to extend the funding and expenditure authority of the airport and airway trust fund , to amend title 49 , united states code , to extend airport improvement program project grant authority and to improve airline safety",038638_official,enhance electronic commerce by promoting the reliability and integrity of commercial transactions through establishing authentication standards for electronic communications,076911_official,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,,,,,,,,,,,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0
Indicate your political stance on political ideas,Indicate opinions towards proposed public policies and political ideas,"research,politics,language,opinion,survey","amend chapters 83 and 84 of title 5 , united states code , to address retirement for pentagon force protection agency officers .",021262_official,government paperwork elimination,076911_short,teacher and principal improvement,021285_short,amend title ii of the elementary and secondary education act of year,021285_official,retirement equity for pentagon police heroes,021262_short,airline safety and federal aviation administration extension,038638_short,establish certain uniform legal principles of liability with respect to manufacturers of products .,078299_official,interstate commerce freedom,078299_short,"amend the internal revenue code of year to extend the funding and expenditure authority of the airport and airway trust fund , to amend title 49 , united states code , to extend airport improvement program project grant authority and to improve airline safety",038638_official,enhance electronic commerce by promoting the reliability and integrity of commercial transactions through establishing authentication standards for electronic communications,076911_official,0.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,,,,,,,,,,,0.0,2.0,3.0,1.0,2.0,2.0,3.0,1.0,0.0,1.0
Indicate your political stance on political ideas,Indicate opinions towards proposed public policies and political ideas,"research,politics,language,opinion,survey","amend chapters 83 and 84 of title 5 , united states code , to address retirement for pentagon force protection agency officers .",021262_official,government paperwork elimination,076911_short,teacher and principal improvement,021285_short,amend title ii of the elementary and secondary education act of year,021285_official,retirement equity for pentagon police heroes,021262_short,airline safety and federal aviation administration extension,038638_short,establish certain uniform legal principles of liability with respect to manufacturers of products .,078299_official,interstate commerce freedom,078299_short,"amend the internal revenue code of year to extend the funding and expenditure authority of the airport and airway trust fund , to amend title 49 , united states code , to extend airport improvement program project grant authority and to improve airline safety",038638_official,enhance electronic commerce by promoting the reliability and integrity of commercial transactions through establishing authentication standards for electronic communications,076911_official,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,,,,,,,,,,,3.0,1.0,1.0,2.0,3.0,2.0,2.0,1.0,-1.0,2.0
Indicate your political stance on political ideas,Indicate opinions towards proposed public policies and political ideas,"research,politics,language,opinion,survey","amend chapters 83 and 84 of title 5 , united states code , to address retirement for pentagon force protection agency officers .",021262_official,government paperwork elimination,076911_short,teacher and principal improvement,021285_short,amend title ii of the elementary and secondary education act of year,021285_official,retirement equity for pentagon police heroes,021262_short,airline safety and federal aviation administration extension,038638_short,establish certain uniform legal principles of liability with respect to manufacturers of products .,078299_official,interstate commerce freedom,078299_short,"amend the internal revenue code of year to extend the funding and expenditure authority of the airport and airway trust fund , to amend title 49 , united states code , to extend airport improvement program project grant authority and to improve airline safety",038638_official,enhance electronic commerce by promoting the reliability and integrity of commercial transactions through establishing authentication standards for electronic communications,076911_official,2.0,0.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,0.0,,,,,,,,,,,-1.0,-2.0,3.0,0.0,0.0,1.0,2.0,-1.0,-1.0,1.0
Indicate your political stance on political ideas,Indicate opinions towards proposed public policies and political ideas,"research,politics,language,opinion,survey",uniformed services former spouses equity,074403_short,amend part a of title i of the elementary and secondary education act of year .,046947_official,department of energy national competitiveness technology transfer,059244_short,"amend title 10 , united states code , to revise the rules relating to the court-ordered apportionment of the retired pay of members of the armed forces to former spouses",074403_official,"improve education , raise standards , and attract the best teachers to the public schools .",075315_official,"protect federal employees and visitors , improve the security of federal facilities , authorize and modernize the federal protective service",023946_official,educational accountability and state flexibility,046947_short,fps improvement,023946_short,student and teachers excellence in education,075315_short,authorize appropriations for the department of energy for national security programs for fiscal year year,059244_official,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,na0,na1,na2,na3,,,na6,na7,,,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,3.0,0.0
Indicate your political stance on political ideas,Indicate opinions towards proposed public policies and political ideas,"research,politics,language,opinion,survey",uniformed services former spouses equity,074403_short,amend part a of title i of the elementary and secondary education act of year .,046947_official,department of energy national competitiveness technology transfer,059244_short,"amend title 10 , united states code , to revise the rules relating to the court-ordered apportionment of the retired pay of members of the armed forces to former spouses",074403_official,"improve education , raise standards , and attract the best teachers to the public schools .",075315_official,"protect federal employees and visitors , improve the security of federal facilities , authorize and modernize the federal protective service",023946_official,educational accountability and state flexibility,046947_short,fps improvement,023946_short,student and teachers excellence in education,075315_short,authorize appropriations for the department of energy for national security programs for fiscal year year,059244_official,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,2.0,0.0,1.0,2.0,3.0,2.0,1.0,0.0,1.0,1.0
Indicate your political stance on political ideas,Indicate opinions towards proposed public policies and political ideas,"research,politics,language,opinion,survey",uniformed services former spouses equity,074403_short,amend part a of title i of the elementary and secondary education act of year .,046947_official,department of energy national competitiveness technology transfer,059244_short,"amend title 10 , united states code , to revise the rules relating to the court-ordered apportionment of the retired pay of members of the armed forces to former spouses",074403_official,"improve education , raise standards , and attract the best teachers to the public schools .",075315_official,"protect federal employees and visitors , improve the security of federal facilities , authorize and modernize the federal protective service",023946_official,educational accountability and state flexibility,046947_short,fps improvement,023946_short,student and teachers excellence in education,075315_short,authorize appropriations for the department of energy for national security programs for fiscal year year,059244_official,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,na0,na1,,,,,,,,,0.0,0.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0
Indicate your political stance on political ideas,Indicate opinions towards proposed public policies and political ideas,"research,politics,language,opinion,survey",uniformed services former spouses equity,074403_short,amend part a of title i of the elementary and secondary education act of year .,046947_official,department of energy national competitiveness technology transfer,059244_short,"amend title 10 , united states code , to revise the rules relating to the court-ordered apportionment of the retired pay of members of the armed forces to former spouses",074403_official,"improve education , raise standards , and attract the best teachers to the public schools .",075315_official,"protect federal employees and visitors , improve the security of federal facilities , authorize and modernize the federal protective service",023946_official,educational accountability and state flexibility,046947_short,fps improvement,023946_short,student and teachers excellence in education,075315_short,authorize appropriations for the department of energy for national security programs for fiscal year year,059244_official,1.0,1.0,1.0,2.0,2.0,1.0,2.0,,2.0,1.0,,,,,,,,na7,,,3.0,2.0,2.0,3.0,2.0,1.0,2.0,,3.0,2.0
Indicate your political stance on political ideas,Indicate opinions towards proposed public policies and political ideas,"research,politics,language,opinion,survey",uniformed services former spouses equity,074403_short,amend part a of title i of the elementary and secondary education act of year .,046947_official,department of energy national competitiveness technology transfer,059244_short,"amend title 10 , united states code , to revise the rules relating to the court-ordered apportionment of the retired pay of members of the armed forces to former spouses",074403_official,"improve education , raise standards , and attract the best teachers to the public schools .",075315_official,"protect federal employees and visitors , improve the security of federal facilities , authorize and modernize the federal protective service",023946_official,educational accountability and state flexibility,046947_short,fps improvement,023946_short,student and teachers excellence in education,075315_short,authorize appropriations for the department of energy for national security programs for fiscal year year,059244_official,,1.0,1.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,na0,,,,,,,,,,,1.0,0.0,1.0,3.0,1.0,3.0,3.0,3.0,1.0
Indicate your political stance on political ideas,Indicate opinions towards proposed public policies and political ideas,"research,politics,language,opinion,survey",amend title xviii of the social security act to prevent an increase in the medicare part b premium and deductible in year .,029609_official,"amend title 38 , united states code , to provide certain employees of members of congress and certain employees of state or local governmental agencies with access to case-tracking information of the department of veterans affairs .",027044_official,design-build efficiency and jobs,023769_short,"amend the federal food , drug , and cosmetic act with respect to the sale of prescription drugs through the internet .",079152_official,provide for each american the opportunity to provide for his or her retirement through a s.a.f.e. account,017503_official,working to integrate networks guaranteeing member access now,027044_short,require the use of two-phase selection procedures when design-build contracts are suitable for award to small business concerns .,023769_official,savings account for every american,017503_short,protecting medicare beneficiaries,029609_short,internet pharmacy consumer protection,079152_short,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,na0,,na2,,na4,,na6,,,,-3.0,1.0,3.0,3.0,0.0,1.0,0.0,3.0,3.0,3.0
