Title,Description,Keywords,Input.Q1PairID,Input.Q1Paraphrase,Input.Q1Target,Input.Q1TestSentence,Input.Q2PairID,Input.Q2Paraphrase,Input.Q2Target,Input.Q2TestSentence,Input.Q3PairID,Input.Q3Paraphrase,Input.Q3Target,Input.Q3TestSentence,Input.Q4PairID,Input.Q4Paraphrase,Input.Q4Target,Input.Q4TestSentence,Input.Q5PairID,Input.Q5Paraphrase,Input.Q5Target,Input.Q5TestSentence,Input.Q6PairID,Input.Q6Paraphrase,Input.Q6Target,Input.Q6TestSentence,Input.Q7PairID,Input.Q7Paraphrase,Input.Q7Target,Input.Q7TestSentence,Input.Q8PairID,Input.Q8Paraphrase,Input.Q8Target,Input.Q8TestSentence,Input.Q9PairID,Input.Q9Paraphrase,Input.Q9Target,Input.Q9TestSentence,Input.Q10PairID,Input.Q10Paraphrase,Input.Q10Target,Input.Q10TestSentence,Input.QXPairID,Input.QXParaphrase,Input.QXTarget,Input.QXTestSentence,Answer.Q10Answer,Answer.Q1Answer,Answer.Q2Answer,Answer.Q3Answer,Answer.Q4Answer,Answer.Q5Answer,Answer.Q6Answer,Answer.Q7Answer,Answer.Q8Answer,Answer.Q9Answer,Answer.QXAnswer,Approve,Reject
Rating Contextual Word Similarity (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Given a sentence containing a target word, rate whether that target word has similar meaning to a second word","NLP, research, context, UPenn",RB.softly.gently.8,gently,softly,"if a lens is stained with fingerprint or foreign object , dip the lens tissue paper into the lens cleaning fluid and scrub the lens <b><font color=""blue"">softly</font></b> .",NN.ring.ringtone.8,ringtone,ring,"initial offerings are expected to include games , downloadable themes - packaged wallpaper , screensaver and <b><font color=""blue"">ring</font></b> tones - from mtv artists , programming segments , music and concert information and special promotions .",NN.market.industry.5,industry,market,"a company called danisco has a monopoly over the sugar <b><font color=""blue"">market</font></b> in scandinavia .",VB.drive.chauffeur.4,chauffeur,drive,"• the limited ability of saudi women to <b><font color=""blue"">drive</font></b> cars has maintained the popularity of local / corner stores ( bakalahs ) .",VB.draw.sketch.7,sketch,draw,"finally , one clever man used burnt pine wood to <b><font color=""blue"">draw</font></b> a pattern on a piece of women &apos;s clothing , and taught it to all the women in the village .",NN.field.discipline.0,discipline,field,"men are clearly under-represented in courses of study leading to a professional examination or a higher-level examination leading to specialization in the chosen <b><font color=""blue"">field</font></b> and to broader professional capacities .",JJ.bright.shiny.4,shiny,bright,"western culture , on the other hand , is like westerners &apos; blond hair , <b><font color=""blue"">bright</font></b> and shiny .",VB.save.rescue.4,rescue,save,"taiyuan , july 11 ( xinhua ) rescuers have stepped up their efforts to <b><font color=""blue"">save</font></b> eight miners who were trapped in a coalpit in north china &apos;s shanxi province after it was flooded monday night , local government sources said on tuesday .",JJ.rude.impolite.2,impolite,rude,"on the contrary , he &apos;s <b><font color=""blue"">rude</font></b> , disrespectful , self-centred and discourteous .",RB.tight.watertight.3,watertight,tight,"now make sure that &apos;s tied up nice and <b><font color=""blue"">tight</font></b> .",ctrl.ADVP/a/00007771.pp2.2,around,next to you,"i respect people who do ... ... but i just try to make the days not hurtuntil i get to crawl in <b><font color=""blue"">next to you</font></b> again .",0,1,1,1,0,1,1,0,1,1,1,,
Rating Contextual Word Similarity (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Given a sentence containing a target word, rate whether that target word has similar meaning to a second word","NLP, research, context, UPenn",RB.softly.gently.8,gently,softly,"if a lens is stained with fingerprint or foreign object , dip the lens tissue paper into the lens cleaning fluid and scrub the lens <b><font color=""blue"">softly</font></b> .",NN.ring.ringtone.8,ringtone,ring,"initial offerings are expected to include games , downloadable themes - packaged wallpaper , screensaver and <b><font color=""blue"">ring</font></b> tones - from mtv artists , programming segments , music and concert information and special promotions .",NN.market.industry.5,industry,market,"a company called danisco has a monopoly over the sugar <b><font color=""blue"">market</font></b> in scandinavia .",VB.drive.chauffeur.4,chauffeur,drive,"• the limited ability of saudi women to <b><font color=""blue"">drive</font></b> cars has maintained the popularity of local / corner stores ( bakalahs ) .",VB.draw.sketch.7,sketch,draw,"finally , one clever man used burnt pine wood to <b><font color=""blue"">draw</font></b> a pattern on a piece of women &apos;s clothing , and taught it to all the women in the village .",NN.field.discipline.0,discipline,field,"men are clearly under-represented in courses of study leading to a professional examination or a higher-level examination leading to specialization in the chosen <b><font color=""blue"">field</font></b> and to broader professional capacities .",JJ.bright.shiny.4,shiny,bright,"western culture , on the other hand , is like westerners &apos; blond hair , <b><font color=""blue"">bright</font></b> and shiny .",VB.save.rescue.4,rescue,save,"taiyuan , july 11 ( xinhua ) rescuers have stepped up their efforts to <b><font color=""blue"">save</font></b> eight miners who were trapped in a coalpit in north china &apos;s shanxi province after it was flooded monday night , local government sources said on tuesday .",JJ.rude.impolite.2,impolite,rude,"on the contrary , he &apos;s <b><font color=""blue"">rude</font></b> , disrespectful , self-centred and discourteous .",RB.tight.watertight.3,watertight,tight,"now make sure that &apos;s tied up nice and <b><font color=""blue"">tight</font></b> .",ctrl.ADVP/a/00007771.pp2.2,around,next to you,"i respect people who do ... ... but i just try to make the days not hurtuntil i get to crawl in <b><font color=""blue"">next to you</font></b> again .",0,1,1,1,0,1,1,1,1,1,1,,
Rating Contextual Word Similarity (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Given a sentence containing a target word, rate whether that target word has similar meaning to a second word","NLP, research, context, UPenn",RB.softly.gently.8,gently,softly,"if a lens is stained with fingerprint or foreign object , dip the lens tissue paper into the lens cleaning fluid and scrub the lens <b><font color=""blue"">softly</font></b> .",NN.ring.ringtone.8,ringtone,ring,"initial offerings are expected to include games , downloadable themes - packaged wallpaper , screensaver and <b><font color=""blue"">ring</font></b> tones - from mtv artists , programming segments , music and concert information and special promotions .",NN.market.industry.5,industry,market,"a company called danisco has a monopoly over the sugar <b><font color=""blue"">market</font></b> in scandinavia .",VB.drive.chauffeur.4,chauffeur,drive,"• the limited ability of saudi women to <b><font color=""blue"">drive</font></b> cars has maintained the popularity of local / corner stores ( bakalahs ) .",VB.draw.sketch.7,sketch,draw,"finally , one clever man used burnt pine wood to <b><font color=""blue"">draw</font></b> a pattern on a piece of women &apos;s clothing , and taught it to all the women in the village .",NN.field.discipline.0,discipline,field,"men are clearly under-represented in courses of study leading to a professional examination or a higher-level examination leading to specialization in the chosen <b><font color=""blue"">field</font></b> and to broader professional capacities .",JJ.bright.shiny.4,shiny,bright,"western culture , on the other hand , is like westerners &apos; blond hair , <b><font color=""blue"">bright</font></b> and shiny .",VB.save.rescue.4,rescue,save,"taiyuan , july 11 ( xinhua ) rescuers have stepped up their efforts to <b><font color=""blue"">save</font></b> eight miners who were trapped in a coalpit in north china &apos;s shanxi province after it was flooded monday night , local government sources said on tuesday .",JJ.rude.impolite.2,impolite,rude,"on the contrary , he &apos;s <b><font color=""blue"">rude</font></b> , disrespectful , self-centred and discourteous .",RB.tight.watertight.3,watertight,tight,"now make sure that &apos;s tied up nice and <b><font color=""blue"">tight</font></b> .",ctrl.ADVP/a/00007771.pp2.2,around,next to you,"i respect people who do ... ... but i just try to make the days not hurtuntil i get to crawl in <b><font color=""blue"">next to you</font></b> again .",-1,1,1,1,0,1,1,1,1,1,1,,
Rating Contextual Word Similarity (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Given a sentence containing a target word, rate whether that target word has similar meaning to a second word","NLP, research, context, UPenn",JJ.sorry.regretful.7,regretful,sorry,"later , white house spokesman scott mcclellan said the president was &quot; deeply <b><font color=""blue"">sorry</font></b> for what occurred and the pain that it has caused . &quot;",JJ.vital.critical.8,critical,vital,"access to market intelligence and the building of market aptitude is <b><font color=""blue"">vital</font></b> to exporter competitiveness and success ;",NN.match.pairing.5,pairing,match,"fans are also very much looking forward to this <b><font color=""blue"">match</font></b> , and they generally feel , uh , that under basten &apos;s coaching , this year &apos;s dutch team has hope to go even further .",VB.decline.deteriorate.7,deteriorate,decline,"the maternal and infant mortality rates have continued to <b><font color=""blue"">decline</font></b> in recent years .",NN.function.role.9,role,function,"it must take steps to improve its image by publicizing its activities and achievements and give itself more room for manoeuvre by emphasizing its <b><font color=""blue"">function</font></b> as coordinating agency of the united nations system in the field of industrial development .",JJ.heavy.massive.8,massive,heavy,"saez said the hurricane resulted in <b><font color=""blue"">heavy</font></b> losses in the agricultural sector , water and power supply , as 1,400 poles , 28 high-tension pylons and 291 transformers were tore down .",JJ.open.open-minded.4,open-minded,open,"more than ever before , we need to be <b><font color=""blue"">open</font></b> , creative and dynamic .",JJ.open.unlocked.3,unlocked,open,"- be sure you keep this door <b><font color=""blue"">open</font></b> when the shit goes down .",RB.finally.eventually.1,eventually,finally,"when it merged with a similar body set up by the permanent general assembly of the nocs , it <b><font color=""blue"">finally</font></b> became the committee for olympic solidarity .",RB.truly.factually.2,factually,truly,"people ask , why can not japan &apos;s leaders <b><font color=""blue"">truly</font></b> and squarely face history and be responsible to history ?",ctrl.JJ/d/00010234.pp1.2,rough,difficult,"i simply assume that , because the greek language is <b><font color=""blue"">difficult</font></b> , the president-in-office was unable to understand the interpretation of my previous question .",-2,1,1,-2,1,1,1,1,1,-2,1,,
Rating Contextual Word Similarity (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Given a sentence containing a target word, rate whether that target word has similar meaning to a second word","NLP, research, context, UPenn",JJ.sorry.regretful.7,regretful,sorry,"later , white house spokesman scott mcclellan said the president was &quot; deeply <b><font color=""blue"">sorry</font></b> for what occurred and the pain that it has caused . &quot;",JJ.vital.critical.8,critical,vital,"access to market intelligence and the building of market aptitude is <b><font color=""blue"">vital</font></b> to exporter competitiveness and success ;",NN.match.pairing.5,pairing,match,"fans are also very much looking forward to this <b><font color=""blue"">match</font></b> , and they generally feel , uh , that under basten &apos;s coaching , this year &apos;s dutch team has hope to go even further .",VB.decline.deteriorate.7,deteriorate,decline,"the maternal and infant mortality rates have continued to <b><font color=""blue"">decline</font></b> in recent years .",NN.function.role.9,role,function,"it must take steps to improve its image by publicizing its activities and achievements and give itself more room for manoeuvre by emphasizing its <b><font color=""blue"">function</font></b> as coordinating agency of the united nations system in the field of industrial development .",JJ.heavy.massive.8,massive,heavy,"saez said the hurricane resulted in <b><font color=""blue"">heavy</font></b> losses in the agricultural sector , water and power supply , as 1,400 poles , 28 high-tension pylons and 291 transformers were tore down .",JJ.open.open-minded.4,open-minded,open,"more than ever before , we need to be <b><font color=""blue"">open</font></b> , creative and dynamic .",JJ.open.unlocked.3,unlocked,open,"- be sure you keep this door <b><font color=""blue"">open</font></b> when the shit goes down .",RB.finally.eventually.1,eventually,finally,"when it merged with a similar body set up by the permanent general assembly of the nocs , it <b><font color=""blue"">finally</font></b> became the committee for olympic solidarity .",RB.truly.factually.2,factually,truly,"people ask , why can not japan &apos;s leaders <b><font color=""blue"">truly</font></b> and squarely face history and be responsible to history ?",ctrl.JJ/d/00010234.pp1.2,rough,difficult,"i simply assume that , because the greek language is <b><font color=""blue"">difficult</font></b> , the president-in-office was unable to understand the interpretation of my previous question .",0,1,1,-2,1,1,1,1,1,1,1,,
Rating Contextual Word Similarity (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Given a sentence containing a target word, rate whether that target word has similar meaning to a second word","NLP, research, context, UPenn",JJ.sorry.regretful.7,regretful,sorry,"later , white house spokesman scott mcclellan said the president was &quot; deeply <b><font color=""blue"">sorry</font></b> for what occurred and the pain that it has caused . &quot;",JJ.vital.critical.8,critical,vital,"access to market intelligence and the building of market aptitude is <b><font color=""blue"">vital</font></b> to exporter competitiveness and success ;",NN.match.pairing.5,pairing,match,"fans are also very much looking forward to this <b><font color=""blue"">match</font></b> , and they generally feel , uh , that under basten &apos;s coaching , this year &apos;s dutch team has hope to go even further .",VB.decline.deteriorate.7,deteriorate,decline,"the maternal and infant mortality rates have continued to <b><font color=""blue"">decline</font></b> in recent years .",NN.function.role.9,role,function,"it must take steps to improve its image by publicizing its activities and achievements and give itself more room for manoeuvre by emphasizing its <b><font color=""blue"">function</font></b> as coordinating agency of the united nations system in the field of industrial development .",JJ.heavy.massive.8,massive,heavy,"saez said the hurricane resulted in <b><font color=""blue"">heavy</font></b> losses in the agricultural sector , water and power supply , as 1,400 poles , 28 high-tension pylons and 291 transformers were tore down .",JJ.open.open-minded.4,open-minded,open,"more than ever before , we need to be <b><font color=""blue"">open</font></b> , creative and dynamic .",JJ.open.unlocked.3,unlocked,open,"- be sure you keep this door <b><font color=""blue"">open</font></b> when the shit goes down .",RB.finally.eventually.1,eventually,finally,"when it merged with a similar body set up by the permanent general assembly of the nocs , it <b><font color=""blue"">finally</font></b> became the committee for olympic solidarity .",RB.truly.factually.2,factually,truly,"people ask , why can not japan &apos;s leaders <b><font color=""blue"">truly</font></b> and squarely face history and be responsible to history ?",ctrl.JJ/d/00010234.pp1.2,rough,difficult,"i simply assume that , because the greek language is <b><font color=""blue"">difficult</font></b> , the president-in-office was unable to understand the interpretation of my previous question .",1,1,1,1,1,1,1,1,1,1,1,,
Rating Contextual Word Similarity (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Given a sentence containing a target word, rate whether that target word has similar meaning to a second word","NLP, research, context, UPenn",JJ.sorry.regretful.7,regretful,sorry,"later , white house spokesman scott mcclellan said the president was &quot; deeply <b><font color=""blue"">sorry</font></b> for what occurred and the pain that it has caused . &quot;",JJ.vital.critical.8,critical,vital,"access to market intelligence and the building of market aptitude is <b><font color=""blue"">vital</font></b> to exporter competitiveness and success ;",NN.match.pairing.5,pairing,match,"fans are also very much looking forward to this <b><font color=""blue"">match</font></b> , and they generally feel , uh , that under basten &apos;s coaching , this year &apos;s dutch team has hope to go even further .",VB.decline.deteriorate.7,deteriorate,decline,"the maternal and infant mortality rates have continued to <b><font color=""blue"">decline</font></b> in recent years .",NN.function.role.9,role,function,"it must take steps to improve its image by publicizing its activities and achievements and give itself more room for manoeuvre by emphasizing its <b><font color=""blue"">function</font></b> as coordinating agency of the united nations system in the field of industrial development .",JJ.heavy.massive.8,massive,heavy,"saez said the hurricane resulted in <b><font color=""blue"">heavy</font></b> losses in the agricultural sector , water and power supply , as 1,400 poles , 28 high-tension pylons and 291 transformers were tore down .",JJ.open.open-minded.4,open-minded,open,"more than ever before , we need to be <b><font color=""blue"">open</font></b> , creative and dynamic .",JJ.open.unlocked.3,unlocked,open,"- be sure you keep this door <b><font color=""blue"">open</font></b> when the shit goes down .",RB.finally.eventually.1,eventually,finally,"when it merged with a similar body set up by the permanent general assembly of the nocs , it <b><font color=""blue"">finally</font></b> became the committee for olympic solidarity .",RB.truly.factually.2,factually,truly,"people ask , why can not japan &apos;s leaders <b><font color=""blue"">truly</font></b> and squarely face history and be responsible to history ?",ctrl.JJ/d/00010234.pp1.2,rough,difficult,"i simply assume that , because the greek language is <b><font color=""blue"">difficult</font></b> , the president-in-office was unable to understand the interpretation of my previous question .",1,1,1,1,0,1,1,1,1,0,0,,
Rating Contextual Word Similarity (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Given a sentence containing a target word, rate whether that target word has similar meaning to a second word","NLP, research, context, UPenn",JJ.sorry.regretful.7,regretful,sorry,"later , white house spokesman scott mcclellan said the president was &quot; deeply <b><font color=""blue"">sorry</font></b> for what occurred and the pain that it has caused . &quot;",JJ.vital.critical.8,critical,vital,"access to market intelligence and the building of market aptitude is <b><font color=""blue"">vital</font></b> to exporter competitiveness and success ;",NN.match.pairing.5,pairing,match,"fans are also very much looking forward to this <b><font color=""blue"">match</font></b> , and they generally feel , uh , that under basten &apos;s coaching , this year &apos;s dutch team has hope to go even further .",VB.decline.deteriorate.7,deteriorate,decline,"the maternal and infant mortality rates have continued to <b><font color=""blue"">decline</font></b> in recent years .",NN.function.role.9,role,function,"it must take steps to improve its image by publicizing its activities and achievements and give itself more room for manoeuvre by emphasizing its <b><font color=""blue"">function</font></b> as coordinating agency of the united nations system in the field of industrial development .",JJ.heavy.massive.8,massive,heavy,"saez said the hurricane resulted in <b><font color=""blue"">heavy</font></b> losses in the agricultural sector , water and power supply , as 1,400 poles , 28 high-tension pylons and 291 transformers were tore down .",JJ.open.open-minded.4,open-minded,open,"more than ever before , we need to be <b><font color=""blue"">open</font></b> , creative and dynamic .",JJ.open.unlocked.3,unlocked,open,"- be sure you keep this door <b><font color=""blue"">open</font></b> when the shit goes down .",RB.finally.eventually.1,eventually,finally,"when it merged with a similar body set up by the permanent general assembly of the nocs , it <b><font color=""blue"">finally</font></b> became the committee for olympic solidarity .",RB.truly.factually.2,factually,truly,"people ask , why can not japan &apos;s leaders <b><font color=""blue"">truly</font></b> and squarely face history and be responsible to history ?",ctrl.JJ/d/00010234.pp1.2,rough,difficult,"i simply assume that , because the greek language is <b><font color=""blue"">difficult</font></b> , the president-in-office was unable to understand the interpretation of my previous question .",1,1,1,1,1,1,1,1,1,-2,1,,
Rating Contextual Word Similarity (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Given a sentence containing a target word, rate whether that target word has similar meaning to a second word","NLP, research, context, UPenn",JJ.sorry.regretful.7,regretful,sorry,"later , white house spokesman scott mcclellan said the president was &quot; deeply <b><font color=""blue"">sorry</font></b> for what occurred and the pain that it has caused . &quot;",JJ.vital.critical.8,critical,vital,"access to market intelligence and the building of market aptitude is <b><font color=""blue"">vital</font></b> to exporter competitiveness and success ;",NN.match.pairing.5,pairing,match,"fans are also very much looking forward to this <b><font color=""blue"">match</font></b> , and they generally feel , uh , that under basten &apos;s coaching , this year &apos;s dutch team has hope to go even further .",VB.decline.deteriorate.7,deteriorate,decline,"the maternal and infant mortality rates have continued to <b><font color=""blue"">decline</font></b> in recent years .",NN.function.role.9,role,function,"it must take steps to improve its image by publicizing its activities and achievements and give itself more room for manoeuvre by emphasizing its <b><font color=""blue"">function</font></b> as coordinating agency of the united nations system in the field of industrial development .",JJ.heavy.massive.8,massive,heavy,"saez said the hurricane resulted in <b><font color=""blue"">heavy</font></b> losses in the agricultural sector , water and power supply , as 1,400 poles , 28 high-tension pylons and 291 transformers were tore down .",JJ.open.open-minded.4,open-minded,open,"more than ever before , we need to be <b><font color=""blue"">open</font></b> , creative and dynamic .",JJ.open.unlocked.3,unlocked,open,"- be sure you keep this door <b><font color=""blue"">open</font></b> when the shit goes down .",RB.finally.eventually.1,eventually,finally,"when it merged with a similar body set up by the permanent general assembly of the nocs , it <b><font color=""blue"">finally</font></b> became the committee for olympic solidarity .",RB.truly.factually.2,factually,truly,"people ask , why can not japan &apos;s leaders <b><font color=""blue"">truly</font></b> and squarely face history and be responsible to history ?",ctrl.JJ/d/00010234.pp1.2,rough,difficult,"i simply assume that , because the greek language is <b><font color=""blue"">difficult</font></b> , the president-in-office was unable to understand the interpretation of my previous question .",1,1,1,1,1,1,1,1,-1,1,1,,
Rating Contextual Word Similarity (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Given a sentence containing a target word, rate whether that target word has similar meaning to a second word","NLP, research, context, UPenn",JJ.sorry.regretful.7,regretful,sorry,"later , white house spokesman scott mcclellan said the president was &quot; deeply <b><font color=""blue"">sorry</font></b> for what occurred and the pain that it has caused . &quot;",JJ.vital.critical.8,critical,vital,"access to market intelligence and the building of market aptitude is <b><font color=""blue"">vital</font></b> to exporter competitiveness and success ;",NN.match.pairing.5,pairing,match,"fans are also very much looking forward to this <b><font color=""blue"">match</font></b> , and they generally feel , uh , that under basten &apos;s coaching , this year &apos;s dutch team has hope to go even further .",VB.decline.deteriorate.7,deteriorate,decline,"the maternal and infant mortality rates have continued to <b><font color=""blue"">decline</font></b> in recent years .",NN.function.role.9,role,function,"it must take steps to improve its image by publicizing its activities and achievements and give itself more room for manoeuvre by emphasizing its <b><font color=""blue"">function</font></b> as coordinating agency of the united nations system in the field of industrial development .",JJ.heavy.massive.8,massive,heavy,"saez said the hurricane resulted in <b><font color=""blue"">heavy</font></b> losses in the agricultural sector , water and power supply , as 1,400 poles , 28 high-tension pylons and 291 transformers were tore down .",JJ.open.open-minded.4,open-minded,open,"more than ever before , we need to be <b><font color=""blue"">open</font></b> , creative and dynamic .",JJ.open.unlocked.3,unlocked,open,"- be sure you keep this door <b><font color=""blue"">open</font></b> when the shit goes down .",RB.finally.eventually.1,eventually,finally,"when it merged with a similar body set up by the permanent general assembly of the nocs , it <b><font color=""blue"">finally</font></b> became the committee for olympic solidarity .",RB.truly.factually.2,factually,truly,"people ask , why can not japan &apos;s leaders <b><font color=""blue"">truly</font></b> and squarely face history and be responsible to history ?",ctrl.JJ/d/00010234.pp1.2,rough,difficult,"i simply assume that , because the greek language is <b><font color=""blue"">difficult</font></b> , the president-in-office was unable to understand the interpretation of my previous question .",0,1,1,0,1,1,1,1,1,1,1,,
Rating Contextual Word Similarity (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Given a sentence containing a target word, rate whether that target word has similar meaning to a second word","NLP, research, context, UPenn",NN.bug.error.0,error,bug,"the wia driver for this imaging device returned an invalid property attribute for this property . this is a driver <b><font color=""blue"">bug</font></b> , please inform the device manufacturer .",VB.lie.deceive.5,deceive,lie,"the more devoted , the more reason to <b><font color=""blue"">lie</font></b> .",RB.softly.quietly.9,quietly,softly,"could i remind the igc of another irish poet , william butler yeats , who warned the founders of the irish state to tread <b><font color=""blue"">softly</font></b> as they tread on our dreams .",NN.board.committee.8,committee,board,"the conclusion reached by the selection <b><font color=""blue"">board</font></b> was a decision that was open to the board and , in the circumstances , one with which i may not interfere .",NN.service.maintenance.7,maintenance,service,"in addition to its production plant , the appellant has a training facility where approximately 600 trainees per year are instructed in installation , <b><font color=""blue"">service</font></b> and maintenance of the viessmann products .",NN.function.operation.7,operation,function,"major couture testified he relied on lt. vedova to advise the complainant of performance problems , since she was the mobile support equipment officer , and had the responsibility of overseeing the <b><font color=""blue"">function</font></b> of the bor where the complainant worked .",JJ.open.open-minded.7,open-minded,open,"that is where my understanding stops and i think we have to be <b><font color=""blue"">open</font></b> and honest with each other about this .",RB.truly.totally.7,totally,truly,"first of all , i have discussed the need for the judicial and administrative systems in the candidate countries to be <b><font color=""blue"">truly</font></b> independent .",RB.softly.quietly.6,quietly,softly,"&apos; <b><font color=""blue"">softly</font></b> , softly &apos; conciliation is merely banked by the terrorists , who then demand more and more .",RB.near.approximately.4,approximately,near,"the epicenter of the quake was <b><font color=""blue"">near</font></b> diglipur at latitude 13.3 north , longitude 93.3 east , the office was quoted as saying .",ctrl.NN/a/00038311.pp2.2,assembly,board,"an advisory <b><font color=""blue"">board</font></b> is set up within each correctional institution for juveniles , with a view to enhancing the educational impact of detention .",1,1,1,1,1,1,1,1,1,1,1,,
Rating Contextual Word Similarity (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Given a sentence containing a target word, rate whether that target word has similar meaning to a second word","NLP, research, context, UPenn",NN.bug.error.0,error,bug,"the wia driver for this imaging device returned an invalid property attribute for this property . this is a driver <b><font color=""blue"">bug</font></b> , please inform the device manufacturer .",VB.lie.deceive.5,deceive,lie,"the more devoted , the more reason to <b><font color=""blue"">lie</font></b> .",RB.softly.quietly.9,quietly,softly,"could i remind the igc of another irish poet , william butler yeats , who warned the founders of the irish state to tread <b><font color=""blue"">softly</font></b> as they tread on our dreams .",NN.board.committee.8,committee,board,"the conclusion reached by the selection <b><font color=""blue"">board</font></b> was a decision that was open to the board and , in the circumstances , one with which i may not interfere .",NN.service.maintenance.7,maintenance,service,"in addition to its production plant , the appellant has a training facility where approximately 600 trainees per year are instructed in installation , <b><font color=""blue"">service</font></b> and maintenance of the viessmann products .",NN.function.operation.7,operation,function,"major couture testified he relied on lt. vedova to advise the complainant of performance problems , since she was the mobile support equipment officer , and had the responsibility of overseeing the <b><font color=""blue"">function</font></b> of the bor where the complainant worked .",JJ.open.open-minded.7,open-minded,open,"that is where my understanding stops and i think we have to be <b><font color=""blue"">open</font></b> and honest with each other about this .",RB.truly.totally.7,totally,truly,"first of all , i have discussed the need for the judicial and administrative systems in the candidate countries to be <b><font color=""blue"">truly</font></b> independent .",RB.softly.quietly.6,quietly,softly,"&apos; <b><font color=""blue"">softly</font></b> , softly &apos; conciliation is merely banked by the terrorists , who then demand more and more .",RB.near.approximately.4,approximately,near,"the epicenter of the quake was <b><font color=""blue"">near</font></b> diglipur at latitude 13.3 north , longitude 93.3 east , the office was quoted as saying .",ctrl.NN/a/00038311.pp2.2,assembly,board,"an advisory <b><font color=""blue"">board</font></b> is set up within each correctional institution for juveniles , with a view to enhancing the educational impact of detention .",0,1,1,0,1,0,1,1,1,1,1,,
Rating Contextual Word Similarity (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Given a sentence containing a target word, rate whether that target word has similar meaning to a second word","NLP, research, context, UPenn",NN.bug.error.0,error,bug,"the wia driver for this imaging device returned an invalid property attribute for this property . this is a driver <b><font color=""blue"">bug</font></b> , please inform the device manufacturer .",VB.lie.deceive.5,deceive,lie,"the more devoted , the more reason to <b><font color=""blue"">lie</font></b> .",RB.softly.quietly.9,quietly,softly,"could i remind the igc of another irish poet , william butler yeats , who warned the founders of the irish state to tread <b><font color=""blue"">softly</font></b> as they tread on our dreams .",NN.board.committee.8,committee,board,"the conclusion reached by the selection <b><font color=""blue"">board</font></b> was a decision that was open to the board and , in the circumstances , one with which i may not interfere .",NN.service.maintenance.7,maintenance,service,"in addition to its production plant , the appellant has a training facility where approximately 600 trainees per year are instructed in installation , <b><font color=""blue"">service</font></b> and maintenance of the viessmann products .",NN.function.operation.7,operation,function,"major couture testified he relied on lt. vedova to advise the complainant of performance problems , since she was the mobile support equipment officer , and had the responsibility of overseeing the <b><font color=""blue"">function</font></b> of the bor where the complainant worked .",JJ.open.open-minded.7,open-minded,open,"that is where my understanding stops and i think we have to be <b><font color=""blue"">open</font></b> and honest with each other about this .",RB.truly.totally.7,totally,truly,"first of all , i have discussed the need for the judicial and administrative systems in the candidate countries to be <b><font color=""blue"">truly</font></b> independent .",RB.softly.quietly.6,quietly,softly,"&apos; <b><font color=""blue"">softly</font></b> , softly &apos; conciliation is merely banked by the terrorists , who then demand more and more .",RB.near.approximately.4,approximately,near,"the epicenter of the quake was <b><font color=""blue"">near</font></b> diglipur at latitude 13.3 north , longitude 93.3 east , the office was quoted as saying .",ctrl.NN/a/00038311.pp2.2,assembly,board,"an advisory <b><font color=""blue"">board</font></b> is set up within each correctional institution for juveniles , with a view to enhancing the educational impact of detention .",1,1,1,1,1,1,1,1,1,1,1,,
