Title,Description,Keywords,Q1PairID,Q1Paraphrase,Q1Target,Q1TestSentence,Q2PairID,Q2Paraphrase,Q2Target,Q2TestSentence,Q3PairID,Q3Paraphrase,Q3Target,Q3TestSentence,Q4PairID,Q4Paraphrase,Q4Target,Q4TestSentence,Q5PairID,Q5Paraphrase,Q5Target,Q5TestSentence,Q6PairID,Q6Paraphrase,Q6Target,Q6TestSentence,Q7PairID,Q7Paraphrase,Q7Target,Q7TestSentence,Q8PairID,Q8Paraphrase,Q8Target,Q8TestSentence,Q9PairID,Q9Paraphrase,Q9Target,Q9TestSentence,Q10PairID,Q10Paraphrase,Q10Target,Q10TestSentence,QXPairID,QXParaphrase,QXTarget,QXTestSentence,Answer.Q10Answer,Answer.Q1Answer,Answer.Q2Answer,Answer.Q3Answer,Answer.Q4Answer,Answer.Q5Answer,Answer.Q6Answer,Answer.Q7Answer,Answer.Q8Answer,Answer.Q9Answer,Answer.QXAnswer
Rating Contextual Word Similarity (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Given a sentence containing a target word, rate whether that target word has similar meaning to a second word","NLP, research, context, UPenn",ADVP/a/00003401.pp2.0,all along,finally,"<b><font color=""blue"">finally</font></b> , the delegation reiterated its support for the program and budget and the wipo digital agenda , particularly for the positive contribution to be made in enhancing developing and least developed countries participation in the electronic age .",JJ/b/00010832.pp2.0,brutish,rough,"we condemn the <b><font color=""blue"">rough</font></b> and systematic violations of citizens &apos; rights , the abductions , the disappearances and political assassinations .",NN/c/00006232.pp1.3,coach,carriage,"6.11.4.2 these bulk containers shall be designed and constructed so as to be strong enough to withstand the shocks and loadings normally encountered during <b><font color=""blue"">carriage</font></b> including , as applicable , transhipment between modes of transport .",NP/m/00009524.pp2.0,match,the competition,"they noted that <b><font color=""blue"">the competition</font></b> attracted a lot of renowned designers to participate and the entries were all of a high level of quality .",RB/t/00000611.pp2.1,truly,truthfully,"<b><font color=""blue"">truthfully</font></b> speaking , i miss the interaction with scholars that journalists had before the ban on new newspapers was lifted .",NN/a/00039797.pp2.3,assignment,function,"undp attaches great importance to the resident coordinator <b><font color=""blue"">function</font></b> .",JJ/s/00008704.pp1.2,unremitting,steady,"the change in the ratio indicates a <b><font color=""blue"">steady</font></b> improvement in ainu access to high school and college .",RB/n/00000243.pp2.3,near,nearby,"single or two males were observed calling briefly at dugouts , presumably en route to <b><font color=""blue"">nearby</font></b> breeding congregations ( a.",VB/d/00009654.pp2.0,discharge,dismiss,"the german chancellor gerhard schroder said that he does not plan to reform his cabinet , thus denying what some papers reported that he would <b><font color=""blue"">dismiss</font></b> his finance minister hans eichel and his minister of health ulla schmidt .",NN/f/00019346.pp1.0,operate,function,"the national response team system provides a structure for the delivery of the canadian coast guard monitoring <b><font color=""blue"">function</font></b> or the management of response actions during a pollution incident .",ctrl.VP/d/00017773.pp2.0,dismiss,has been rejected,"statements by a tribunal such as &quot; we reject the evidence of x &quot; or &quot; we do not accept the evidence of x , &quot; without reasons why the evidence <b><font color=""blue"">has been rejected</font></b> , are arbitrary .",0,0,1,0,0,1,1,0,1,1,1
Rating Contextual Word Similarity (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Given a sentence containing a target word, rate whether that target word has similar meaning to a second word","NLP, research, context, UPenn",ADVP/a/00003401.pp2.0,all along,finally,"<b><font color=""blue"">finally</font></b> , the delegation reiterated its support for the program and budget and the wipo digital agenda , particularly for the positive contribution to be made in enhancing developing and least developed countries participation in the electronic age .",JJ/b/00010832.pp2.0,brutish,rough,"we condemn the <b><font color=""blue"">rough</font></b> and systematic violations of citizens &apos; rights , the abductions , the disappearances and political assassinations .",NN/c/00006232.pp1.3,coach,carriage,"6.11.4.2 these bulk containers shall be designed and constructed so as to be strong enough to withstand the shocks and loadings normally encountered during <b><font color=""blue"">carriage</font></b> including , as applicable , transhipment between modes of transport .",NP/m/00009524.pp2.0,match,the competition,"they noted that <b><font color=""blue"">the competition</font></b> attracted a lot of renowned designers to participate and the entries were all of a high level of quality .",RB/t/00000611.pp2.1,truly,truthfully,"<b><font color=""blue"">truthfully</font></b> speaking , i miss the interaction with scholars that journalists had before the ban on new newspapers was lifted .",NN/a/00039797.pp2.3,assignment,function,"undp attaches great importance to the resident coordinator <b><font color=""blue"">function</font></b> .",JJ/s/00008704.pp1.2,unremitting,steady,"the change in the ratio indicates a <b><font color=""blue"">steady</font></b> improvement in ainu access to high school and college .",RB/n/00000243.pp2.3,near,nearby,"single or two males were observed calling briefly at dugouts , presumably en route to <b><font color=""blue"">nearby</font></b> breeding congregations ( a.",VB/d/00009654.pp2.0,discharge,dismiss,"the german chancellor gerhard schroder said that he does not plan to reform his cabinet , thus denying what some papers reported that he would <b><font color=""blue"">dismiss</font></b> his finance minister hans eichel and his minister of health ulla schmidt .",NN/f/00019346.pp1.0,operate,function,"the national response team system provides a structure for the delivery of the canadian coast guard monitoring <b><font color=""blue"">function</font></b> or the management of response actions during a pollution incident .",ctrl.VP/d/00017773.pp2.0,dismiss,has been rejected,"statements by a tribunal such as &quot; we reject the evidence of x &quot; or &quot; we do not accept the evidence of x , &quot; without reasons why the evidence <b><font color=""blue"">has been rejected</font></b> , are arbitrary .",0,-2,1,0,0,1,-1,1,1,1,1
Rating Contextual Word Similarity (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Given a sentence containing a target word, rate whether that target word has similar meaning to a second word","NLP, research, context, UPenn",ADVP/a/00003401.pp2.0,all along,finally,"<b><font color=""blue"">finally</font></b> , the delegation reiterated its support for the program and budget and the wipo digital agenda , particularly for the positive contribution to be made in enhancing developing and least developed countries participation in the electronic age .",JJ/b/00010832.pp2.0,brutish,rough,"we condemn the <b><font color=""blue"">rough</font></b> and systematic violations of citizens &apos; rights , the abductions , the disappearances and political assassinations .",NN/c/00006232.pp1.3,coach,carriage,"6.11.4.2 these bulk containers shall be designed and constructed so as to be strong enough to withstand the shocks and loadings normally encountered during <b><font color=""blue"">carriage</font></b> including , as applicable , transhipment between modes of transport .",NP/m/00009524.pp2.0,match,the competition,"they noted that <b><font color=""blue"">the competition</font></b> attracted a lot of renowned designers to participate and the entries were all of a high level of quality .",RB/t/00000611.pp2.1,truly,truthfully,"<b><font color=""blue"">truthfully</font></b> speaking , i miss the interaction with scholars that journalists had before the ban on new newspapers was lifted .",NN/a/00039797.pp2.3,assignment,function,"undp attaches great importance to the resident coordinator <b><font color=""blue"">function</font></b> .",JJ/s/00008704.pp1.2,unremitting,steady,"the change in the ratio indicates a <b><font color=""blue"">steady</font></b> improvement in ainu access to high school and college .",RB/n/00000243.pp2.3,near,nearby,"single or two males were observed calling briefly at dugouts , presumably en route to <b><font color=""blue"">nearby</font></b> breeding congregations ( a.",VB/d/00009654.pp2.0,discharge,dismiss,"the german chancellor gerhard schroder said that he does not plan to reform his cabinet , thus denying what some papers reported that he would <b><font color=""blue"">dismiss</font></b> his finance minister hans eichel and his minister of health ulla schmidt .",NN/f/00019346.pp1.0,operate,function,"the national response team system provides a structure for the delivery of the canadian coast guard monitoring <b><font color=""blue"">function</font></b> or the management of response actions during a pollution incident .",ctrl.VP/d/00017773.pp2.0,dismiss,has been rejected,"statements by a tribunal such as &quot; we reject the evidence of x &quot; or &quot; we do not accept the evidence of x , &quot; without reasons why the evidence <b><font color=""blue"">has been rejected</font></b> , are arbitrary .",1,0,1,1,1,1,0,1,1,1,1
Rating Contextual Word Similarity (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Given a sentence containing a target word, rate whether that target word has similar meaning to a second word","NLP, research, context, UPenn",ADVP/a/00003401.pp2.0,all along,finally,"<b><font color=""blue"">finally</font></b> , the delegation reiterated its support for the program and budget and the wipo digital agenda , particularly for the positive contribution to be made in enhancing developing and least developed countries participation in the electronic age .",JJ/b/00010832.pp2.0,brutish,rough,"we condemn the <b><font color=""blue"">rough</font></b> and systematic violations of citizens &apos; rights , the abductions , the disappearances and political assassinations .",NN/c/00006232.pp1.3,coach,carriage,"6.11.4.2 these bulk containers shall be designed and constructed so as to be strong enough to withstand the shocks and loadings normally encountered during <b><font color=""blue"">carriage</font></b> including , as applicable , transhipment between modes of transport .",NP/m/00009524.pp2.0,match,the competition,"they noted that <b><font color=""blue"">the competition</font></b> attracted a lot of renowned designers to participate and the entries were all of a high level of quality .",RB/t/00000611.pp2.1,truly,truthfully,"<b><font color=""blue"">truthfully</font></b> speaking , i miss the interaction with scholars that journalists had before the ban on new newspapers was lifted .",NN/a/00039797.pp2.3,assignment,function,"undp attaches great importance to the resident coordinator <b><font color=""blue"">function</font></b> .",JJ/s/00008704.pp1.2,unremitting,steady,"the change in the ratio indicates a <b><font color=""blue"">steady</font></b> improvement in ainu access to high school and college .",RB/n/00000243.pp2.3,near,nearby,"single or two males were observed calling briefly at dugouts , presumably en route to <b><font color=""blue"">nearby</font></b> breeding congregations ( a.",VB/d/00009654.pp2.0,discharge,dismiss,"the german chancellor gerhard schroder said that he does not plan to reform his cabinet , thus denying what some papers reported that he would <b><font color=""blue"">dismiss</font></b> his finance minister hans eichel and his minister of health ulla schmidt .",NN/f/00019346.pp1.0,operate,function,"the national response team system provides a structure for the delivery of the canadian coast guard monitoring <b><font color=""blue"">function</font></b> or the management of response actions during a pollution incident .",ctrl.VP/d/00017773.pp2.0,dismiss,has been rejected,"statements by a tribunal such as &quot; we reject the evidence of x &quot; or &quot; we do not accept the evidence of x , &quot; without reasons why the evidence <b><font color=""blue"">has been rejected</font></b> , are arbitrary .",1,-2,1,1,-2,1,1,-2,1,1,1
Rating Contextual Word Similarity (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Given a sentence containing a target word, rate whether that target word has similar meaning to a second word","NLP, research, context, UPenn",ADVP/a/00003401.pp2.0,all along,finally,"<b><font color=""blue"">finally</font></b> , the delegation reiterated its support for the program and budget and the wipo digital agenda , particularly for the positive contribution to be made in enhancing developing and least developed countries participation in the electronic age .",JJ/b/00010832.pp2.0,brutish,rough,"we condemn the <b><font color=""blue"">rough</font></b> and systematic violations of citizens &apos; rights , the abductions , the disappearances and political assassinations .",NN/c/00006232.pp1.3,coach,carriage,"6.11.4.2 these bulk containers shall be designed and constructed so as to be strong enough to withstand the shocks and loadings normally encountered during <b><font color=""blue"">carriage</font></b> including , as applicable , transhipment between modes of transport .",NP/m/00009524.pp2.0,match,the competition,"they noted that <b><font color=""blue"">the competition</font></b> attracted a lot of renowned designers to participate and the entries were all of a high level of quality .",RB/t/00000611.pp2.1,truly,truthfully,"<b><font color=""blue"">truthfully</font></b> speaking , i miss the interaction with scholars that journalists had before the ban on new newspapers was lifted .",NN/a/00039797.pp2.3,assignment,function,"undp attaches great importance to the resident coordinator <b><font color=""blue"">function</font></b> .",JJ/s/00008704.pp1.2,unremitting,steady,"the change in the ratio indicates a <b><font color=""blue"">steady</font></b> improvement in ainu access to high school and college .",RB/n/00000243.pp2.3,near,nearby,"single or two males were observed calling briefly at dugouts , presumably en route to <b><font color=""blue"">nearby</font></b> breeding congregations ( a.",VB/d/00009654.pp2.0,discharge,dismiss,"the german chancellor gerhard schroder said that he does not plan to reform his cabinet , thus denying what some papers reported that he would <b><font color=""blue"">dismiss</font></b> his finance minister hans eichel and his minister of health ulla schmidt .",NN/f/00019346.pp1.0,operate,function,"the national response team system provides a structure for the delivery of the canadian coast guard monitoring <b><font color=""blue"">function</font></b> or the management of response actions during a pollution incident .",ctrl.VP/d/00017773.pp2.0,dismiss,has been rejected,"statements by a tribunal such as &quot; we reject the evidence of x &quot; or &quot; we do not accept the evidence of x , &quot; without reasons why the evidence <b><font color=""blue"">has been rejected</font></b> , are arbitrary .",1,0,1,1,1,1,0,0,1,0,1
Rating Contextual Word Similarity (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Given a sentence containing a target word, rate whether that target word has similar meaning to a second word","NLP, research, context, UPenn",JJ/b/00010832.pp1.0,rough,brutish,"i will blow against thee in the fire of my wrath and deliver thee into the hand of <b><font color=""blue"">brutish</font></b> men and skillful to destroy . &quot;",NN/c/00057249.pp1.1,match,coupling,"the present paper applies potential theory to describe the variation of the added mass of an iceberg and its <b><font color=""blue"">coupling</font></b> effects on an offshore structure for various separation distances up to the point of contact .",ADJP/a/00003522.pp1.1,vital,absolutely imperative,"cooperation between thailand , vietnam , hong kong , is <b><font color=""blue"">absolutely imperative</font></b> in order to stop the flow of sex workers across borders .",NP/f/00027102.pp2.0,function,the operation,"we need diverse impact assessment , drawing on a broad range of policy options and focusing on the practical issues that are important for <b><font color=""blue"">the operation</font></b> of an optional instrument .",RB/s/00001791.pp1.3,tight,strictly,"in carrying out this work it is essential to <b><font color=""blue"">strictly</font></b> act in accordance with the principles , methods , and measures laid down by the central authorities , and pay particular attention to getting a good grasp of the following issues .",VB/d/00001440.pp1.1,downgrade,decline,"there are only 3 duly licenced pilots to provide this service at this time , and the numbers continue to <b><font color=""blue"">decline</font></b> as pilots reach retirement .",ADJP/s/00005379.pp1.3,very weak,soft,"of course , uncle mac thought you were <b><font color=""blue"">soft</font></b> , but you &apos;re not , are ya ?",NN/f/00019346.pp2.1,function,operate,"( b ) <b><font color=""blue"">operate</font></b> over the biennium on a fully-funded basis , limiting expenditure allocations to the level of actual income received , until its operational reserve is restored to at least $ 50 million ( para .",JJ/f/00007474.pp1.3,steady,fixed,"having no <b><font color=""blue"">fixed</font></b> establishment or secretariat , the assembly has no budget of its own . costs are borne in turn by the countries successively holding the presidency .",VB/r/00008011.pp2.2,respond,treat,"sea lice infestations on salmon farms is a serious problem that is difficult to <b><font color=""blue"">treat</font></b> , as the fish become more susceptible to other diseases .",ctrl.VP/b/00005031.pp2.0,be administered,manage,"that is to introduce some international management concept and management fund , eh , management company to <b><font color=""blue"">manage</font></b> .",0,1,1,1,1,1,1,1,1,0,0
Rating Contextual Word Similarity (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Given a sentence containing a target word, rate whether that target word has similar meaning to a second word","NLP, research, context, UPenn",JJ/b/00010832.pp1.0,rough,brutish,"i will blow against thee in the fire of my wrath and deliver thee into the hand of <b><font color=""blue"">brutish</font></b> men and skillful to destroy . &quot;",NN/c/00057249.pp1.1,match,coupling,"the present paper applies potential theory to describe the variation of the added mass of an iceberg and its <b><font color=""blue"">coupling</font></b> effects on an offshore structure for various separation distances up to the point of contact .",ADJP/a/00003522.pp1.1,vital,absolutely imperative,"cooperation between thailand , vietnam , hong kong , is <b><font color=""blue"">absolutely imperative</font></b> in order to stop the flow of sex workers across borders .",NP/f/00027102.pp2.0,function,the operation,"we need diverse impact assessment , drawing on a broad range of policy options and focusing on the practical issues that are important for <b><font color=""blue"">the operation</font></b> of an optional instrument .",RB/s/00001791.pp1.3,tight,strictly,"in carrying out this work it is essential to <b><font color=""blue"">strictly</font></b> act in accordance with the principles , methods , and measures laid down by the central authorities , and pay particular attention to getting a good grasp of the following issues .",VB/d/00001440.pp1.1,downgrade,decline,"there are only 3 duly licenced pilots to provide this service at this time , and the numbers continue to <b><font color=""blue"">decline</font></b> as pilots reach retirement .",ADJP/s/00005379.pp1.3,very weak,soft,"of course , uncle mac thought you were <b><font color=""blue"">soft</font></b> , but you &apos;re not , are ya ?",NN/f/00019346.pp2.1,function,operate,"( b ) <b><font color=""blue"">operate</font></b> over the biennium on a fully-funded basis , limiting expenditure allocations to the level of actual income received , until its operational reserve is restored to at least $ 50 million ( para .",JJ/f/00007474.pp1.3,steady,fixed,"having no <b><font color=""blue"">fixed</font></b> establishment or secretariat , the assembly has no budget of its own . costs are borne in turn by the countries successively holding the presidency .",VB/r/00008011.pp2.2,respond,treat,"sea lice infestations on salmon farms is a serious problem that is difficult to <b><font color=""blue"">treat</font></b> , as the fish become more susceptible to other diseases .",ctrl.VP/b/00005031.pp2.0,be administered,manage,"that is to introduce some international management concept and management fund , eh , management company to <b><font color=""blue"">manage</font></b> .",1,1,1,1,1,0,0,1,1,1,1
Rating Contextual Word Similarity (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Given a sentence containing a target word, rate whether that target word has similar meaning to a second word","NLP, research, context, UPenn",JJ/b/00010832.pp1.0,rough,brutish,"i will blow against thee in the fire of my wrath and deliver thee into the hand of <b><font color=""blue"">brutish</font></b> men and skillful to destroy . &quot;",NN/c/00057249.pp1.1,match,coupling,"the present paper applies potential theory to describe the variation of the added mass of an iceberg and its <b><font color=""blue"">coupling</font></b> effects on an offshore structure for various separation distances up to the point of contact .",ADJP/a/00003522.pp1.1,vital,absolutely imperative,"cooperation between thailand , vietnam , hong kong , is <b><font color=""blue"">absolutely imperative</font></b> in order to stop the flow of sex workers across borders .",NP/f/00027102.pp2.0,function,the operation,"we need diverse impact assessment , drawing on a broad range of policy options and focusing on the practical issues that are important for <b><font color=""blue"">the operation</font></b> of an optional instrument .",RB/s/00001791.pp1.3,tight,strictly,"in carrying out this work it is essential to <b><font color=""blue"">strictly</font></b> act in accordance with the principles , methods , and measures laid down by the central authorities , and pay particular attention to getting a good grasp of the following issues .",VB/d/00001440.pp1.1,downgrade,decline,"there are only 3 duly licenced pilots to provide this service at this time , and the numbers continue to <b><font color=""blue"">decline</font></b> as pilots reach retirement .",ADJP/s/00005379.pp1.3,very weak,soft,"of course , uncle mac thought you were <b><font color=""blue"">soft</font></b> , but you &apos;re not , are ya ?",NN/f/00019346.pp2.1,function,operate,"( b ) <b><font color=""blue"">operate</font></b> over the biennium on a fully-funded basis , limiting expenditure allocations to the level of actual income received , until its operational reserve is restored to at least $ 50 million ( para .",JJ/f/00007474.pp1.3,steady,fixed,"having no <b><font color=""blue"">fixed</font></b> establishment or secretariat , the assembly has no budget of its own . costs are borne in turn by the countries successively holding the presidency .",VB/r/00008011.pp2.2,respond,treat,"sea lice infestations on salmon farms is a serious problem that is difficult to <b><font color=""blue"">treat</font></b> , as the fish become more susceptible to other diseases .",ctrl.VP/b/00005031.pp2.0,be administered,manage,"that is to introduce some international management concept and management fund , eh , management company to <b><font color=""blue"">manage</font></b> .",-1,1,1,1,-1,0,0,0,1,-2,1
Rating Contextual Word Similarity (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Given a sentence containing a target word, rate whether that target word has similar meaning to a second word","NLP, research, context, UPenn",JJ/b/00010832.pp1.0,rough,brutish,"i will blow against thee in the fire of my wrath and deliver thee into the hand of <b><font color=""blue"">brutish</font></b> men and skillful to destroy . &quot;",NN/c/00057249.pp1.1,match,coupling,"the present paper applies potential theory to describe the variation of the added mass of an iceberg and its <b><font color=""blue"">coupling</font></b> effects on an offshore structure for various separation distances up to the point of contact .",ADJP/a/00003522.pp1.1,vital,absolutely imperative,"cooperation between thailand , vietnam , hong kong , is <b><font color=""blue"">absolutely imperative</font></b> in order to stop the flow of sex workers across borders .",NP/f/00027102.pp2.0,function,the operation,"we need diverse impact assessment , drawing on a broad range of policy options and focusing on the practical issues that are important for <b><font color=""blue"">the operation</font></b> of an optional instrument .",RB/s/00001791.pp1.3,tight,strictly,"in carrying out this work it is essential to <b><font color=""blue"">strictly</font></b> act in accordance with the principles , methods , and measures laid down by the central authorities , and pay particular attention to getting a good grasp of the following issues .",VB/d/00001440.pp1.1,downgrade,decline,"there are only 3 duly licenced pilots to provide this service at this time , and the numbers continue to <b><font color=""blue"">decline</font></b> as pilots reach retirement .",ADJP/s/00005379.pp1.3,very weak,soft,"of course , uncle mac thought you were <b><font color=""blue"">soft</font></b> , but you &apos;re not , are ya ?",NN/f/00019346.pp2.1,function,operate,"( b ) <b><font color=""blue"">operate</font></b> over the biennium on a fully-funded basis , limiting expenditure allocations to the level of actual income received , until its operational reserve is restored to at least $ 50 million ( para .",JJ/f/00007474.pp1.3,steady,fixed,"having no <b><font color=""blue"">fixed</font></b> establishment or secretariat , the assembly has no budget of its own . costs are borne in turn by the countries successively holding the presidency .",VB/r/00008011.pp2.2,respond,treat,"sea lice infestations on salmon farms is a serious problem that is difficult to <b><font color=""blue"">treat</font></b> , as the fish become more susceptible to other diseases .",ctrl.VP/b/00005031.pp2.0,be administered,manage,"that is to introduce some international management concept and management fund , eh , management company to <b><font color=""blue"">manage</font></b> .",0,1,0,1,1,1,1,1,1,1,1
Rating Contextual Word Similarity (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Given a sentence containing a target word, rate whether that target word has similar meaning to a second word","NLP, research, context, UPenn",JJ/b/00010832.pp1.0,rough,brutish,"i will blow against thee in the fire of my wrath and deliver thee into the hand of <b><font color=""blue"">brutish</font></b> men and skillful to destroy . &quot;",NN/c/00057249.pp1.1,match,coupling,"the present paper applies potential theory to describe the variation of the added mass of an iceberg and its <b><font color=""blue"">coupling</font></b> effects on an offshore structure for various separation distances up to the point of contact .",ADJP/a/00003522.pp1.1,vital,absolutely imperative,"cooperation between thailand , vietnam , hong kong , is <b><font color=""blue"">absolutely imperative</font></b> in order to stop the flow of sex workers across borders .",NP/f/00027102.pp2.0,function,the operation,"we need diverse impact assessment , drawing on a broad range of policy options and focusing on the practical issues that are important for <b><font color=""blue"">the operation</font></b> of an optional instrument .",RB/s/00001791.pp1.3,tight,strictly,"in carrying out this work it is essential to <b><font color=""blue"">strictly</font></b> act in accordance with the principles , methods , and measures laid down by the central authorities , and pay particular attention to getting a good grasp of the following issues .",VB/d/00001440.pp1.1,downgrade,decline,"there are only 3 duly licenced pilots to provide this service at this time , and the numbers continue to <b><font color=""blue"">decline</font></b> as pilots reach retirement .",ADJP/s/00005379.pp1.3,very weak,soft,"of course , uncle mac thought you were <b><font color=""blue"">soft</font></b> , but you &apos;re not , are ya ?",NN/f/00019346.pp2.1,function,operate,"( b ) <b><font color=""blue"">operate</font></b> over the biennium on a fully-funded basis , limiting expenditure allocations to the level of actual income received , until its operational reserve is restored to at least $ 50 million ( para .",JJ/f/00007474.pp1.3,steady,fixed,"having no <b><font color=""blue"">fixed</font></b> establishment or secretariat , the assembly has no budget of its own . costs are borne in turn by the countries successively holding the presidency .",VB/r/00008011.pp2.2,respond,treat,"sea lice infestations on salmon farms is a serious problem that is difficult to <b><font color=""blue"">treat</font></b> , as the fish become more susceptible to other diseases .",ctrl.VP/b/00005031.pp2.0,be administered,manage,"that is to introduce some international management concept and management fund , eh , management company to <b><font color=""blue"">manage</font></b> .",0,1,-1,1,1,0,1,1,-1,1,-1
Rating Contextual Word Similarity (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Given a sentence containing a target word, rate whether that target word has similar meaning to a second word","NLP, research, context, UPenn",JJ/b/00010832.pp1.0,rough,brutish,"i will blow against thee in the fire of my wrath and deliver thee into the hand of <b><font color=""blue"">brutish</font></b> men and skillful to destroy . &quot;",NN/c/00057249.pp1.1,match,coupling,"the present paper applies potential theory to describe the variation of the added mass of an iceberg and its <b><font color=""blue"">coupling</font></b> effects on an offshore structure for various separation distances up to the point of contact .",ADJP/a/00003522.pp1.1,vital,absolutely imperative,"cooperation between thailand , vietnam , hong kong , is <b><font color=""blue"">absolutely imperative</font></b> in order to stop the flow of sex workers across borders .",NP/f/00027102.pp2.0,function,the operation,"we need diverse impact assessment , drawing on a broad range of policy options and focusing on the practical issues that are important for <b><font color=""blue"">the operation</font></b> of an optional instrument .",RB/s/00001791.pp1.3,tight,strictly,"in carrying out this work it is essential to <b><font color=""blue"">strictly</font></b> act in accordance with the principles , methods , and measures laid down by the central authorities , and pay particular attention to getting a good grasp of the following issues .",VB/d/00001440.pp1.1,downgrade,decline,"there are only 3 duly licenced pilots to provide this service at this time , and the numbers continue to <b><font color=""blue"">decline</font></b> as pilots reach retirement .",ADJP/s/00005379.pp1.3,very weak,soft,"of course , uncle mac thought you were <b><font color=""blue"">soft</font></b> , but you &apos;re not , are ya ?",NN/f/00019346.pp2.1,function,operate,"( b ) <b><font color=""blue"">operate</font></b> over the biennium on a fully-funded basis , limiting expenditure allocations to the level of actual income received , until its operational reserve is restored to at least $ 50 million ( para .",JJ/f/00007474.pp1.3,steady,fixed,"having no <b><font color=""blue"">fixed</font></b> establishment or secretariat , the assembly has no budget of its own . costs are borne in turn by the countries successively holding the presidency .",VB/r/00008011.pp2.2,respond,treat,"sea lice infestations on salmon farms is a serious problem that is difficult to <b><font color=""blue"">treat</font></b> , as the fish become more susceptible to other diseases .",ctrl.VP/b/00005031.pp2.0,be administered,manage,"that is to introduce some international management concept and management fund , eh , management company to <b><font color=""blue"">manage</font></b> .",1,1,0,1,1,0,1,1,1,1,1
Rating Contextual Word Similarity (WARNING: This HIT may contain adult content. Worker discretion is advised.),"Given a sentence containing a target word, rate whether that target word has similar meaning to a second word","NLP, research, context, UPenn",JJ/b/00010832.pp1.0,rough,brutish,"i will blow against thee in the fire of my wrath and deliver thee into the hand of <b><font color=""blue"">brutish</font></b> men and skillful to destroy . &quot;",NN/c/00057249.pp1.1,match,coupling,"the present paper applies potential theory to describe the variation of the added mass of an iceberg and its <b><font color=""blue"">coupling</font></b> effects on an offshore structure for various separation distances up to the point of contact .",ADJP/a/00003522.pp1.1,vital,absolutely imperative,"cooperation between thailand , vietnam , hong kong , is <b><font color=""blue"">absolutely imperative</font></b> in order to stop the flow of sex workers across borders .",NP/f/00027102.pp2.0,function,the operation,"we need diverse impact assessment , drawing on a broad range of policy options and focusing on the practical issues that are important for <b><font color=""blue"">the operation</font></b> of an optional instrument .",RB/s/00001791.pp1.3,tight,strictly,"in carrying out this work it is essential to <b><font color=""blue"">strictly</font></b> act in accordance with the principles , methods , and measures laid down by the central authorities , and pay particular attention to getting a good grasp of the following issues .",VB/d/00001440.pp1.1,downgrade,decline,"there are only 3 duly licenced pilots to provide this service at this time , and the numbers continue to <b><font color=""blue"">decline</font></b> as pilots reach retirement .",ADJP/s/00005379.pp1.3,very weak,soft,"of course , uncle mac thought you were <b><font color=""blue"">soft</font></b> , but you &apos;re not , are ya ?",NN/f/00019346.pp2.1,function,operate,"( b ) <b><font color=""blue"">operate</font></b> over the biennium on a fully-funded basis , limiting expenditure allocations to the level of actual income received , until its operational reserve is restored to at least $ 50 million ( para .",JJ/f/00007474.pp1.3,steady,fixed,"having no <b><font color=""blue"">fixed</font></b> establishment or secretariat , the assembly has no budget of its own . costs are borne in turn by the countries successively holding the presidency .",VB/r/00008011.pp2.2,respond,treat,"sea lice infestations on salmon farms is a serious problem that is difficult to <b><font color=""blue"">treat</font></b> , as the fish become more susceptible to other diseases .",ctrl.VP/b/00005031.pp2.0,be administered,manage,"that is to introduce some international management concept and management fund , eh , management company to <b><font color=""blue"">manage</font></b> .",0,1,0,1,1,0,1,1,1,1,1
