Title,Description,Keywords,img_url0,img_url1,img_url2,img_url3,img_url4,img_url5,img_url6,img_url7,img_url8,img_url9,img_url10,img_url11,img_url12,img_url13,img_url14,img_url15,img_url16,img_url17,img_url18,img_url19,Answer.browserInfo,Answer.city,Answer.country,Answer.ipAddress,Answer.radio0,Answer.radio1,Answer.radio10,Answer.radio11,Answer.radio12,Answer.radio13,Answer.radio14,Answer.radio15,Answer.radio16,Answer.radio17,Answer.radio18,Answer.radio19,Answer.radio2,Answer.radio3,Answer.radio4,Answer.radio5,Answer.radio6,Answer.radio7,Answer.radio8,Answer.radio9,Answer.region,Answer.userDisplayLanguage
Say whether Tweets are written in Urdu or not,"Read a short (one-sentence) text (a 'tweet'), and then mark if it's written in the Urdu language",Urdu language identification text detection categorize tweets twitter categorization,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/169948853976567808.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/170459763010834432.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/146014381765959680.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/171600633915375618.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/167691624305012737.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/127725104477110273.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168174402549194754.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/167722478184046592.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168070839764385792.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168789738738827264.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168773169216360448.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/169465208694255618.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/139297103544467456.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/171163371285118977.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/150514209514471425.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168958911540502528.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168277002527318016.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/170504288584478720.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/170464339516596224.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/169442593917255680.png,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.56 Safari/535.11",Beijing,China,,False,True,False,True,False,True,False,True,True,True,True,True,True,True,True,False,False,False,False,True,Beijing,en-US
Say whether Tweets are written in Urdu or not,"Read a short (one-sentence) text (a 'tweet'), and then mark if it's written in the Urdu language",Urdu language identification text detection categorize tweets twitter categorization,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/169948853976567808.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/170459763010834432.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/146014381765959680.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/171600633915375618.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/167691624305012737.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/127725104477110273.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168174402549194754.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/167722478184046592.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168070839764385792.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168789738738827264.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168773169216360448.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/169465208694255618.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/139297103544467456.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/171163371285118977.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/150514209514471425.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168958911540502528.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168277002527318016.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/170504288584478720.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/170464339516596224.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/169442593917255680.png,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.56 Safari/535.11",Islamabad,Pakistan,,False,True,False,True,False,True,False,True,True,True,True,True,True,True,True,False,True,False,False,True,Islamabad,en-US
Say whether Tweets are written in Urdu or not,"Read a short (one-sentence) text (a 'tweet'), and then mark if it's written in the Urdu language",Urdu language identification text detection categorize tweets twitter categorization,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/169948853976567808.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/170459763010834432.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/146014381765959680.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/171600633915375618.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/167691624305012737.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/127725104477110273.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168174402549194754.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/167722478184046592.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168070839764385792.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168789738738827264.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168773169216360448.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/169465208694255618.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/139297103544467456.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/171163371285118977.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/150514209514471425.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168958911540502528.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168277002527318016.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/170504288584478720.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/170464339516596224.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/169442593917255680.png,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.0 Safari/535.11",Vellore,India,,False,True,False,True,False,True,False,True,True,True,True,True,True,True,True,False,False,False,False,True,Tamil Nadu,en-US
Say whether Tweets are written in Urdu or not,"Read a short (one-sentence) text (a 'tweet'), and then mark if it's written in the Urdu language",Urdu language identification text detection categorize tweets twitter categorization,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/170568792127176704.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/170735086638075904.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/170560751709323265.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/170012858913009664.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/144486883014098944.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/167854421030604801.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/167624682323972096.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/151397304342020096.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168326709341462528.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/170730868900507649.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/169135371454656512.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/167381095082504192.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168426253878173696.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/171003171102130176.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168346431705448448.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/151347493219745792.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/170459412882915328.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/138466157647757313.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/169854899763429376.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/149889127502983168.png,Mozilla/5.0 (Windows NT 5.1; rv:9.0.1) Gecko/20100101 Firefox/9.0.1,Hyderabad,India,,True,True,True,True,False,False,True,True,True,True,True,False,True,False,False,True,True,False,True,True,Andhra Pradesh,en-US
Say whether Tweets are written in Urdu or not,"Read a short (one-sentence) text (a 'tweet'), and then mark if it's written in the Urdu language",Urdu language identification text detection categorize tweets twitter categorization,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/170568792127176704.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/170735086638075904.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/170560751709323265.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/170012858913009664.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/144486883014098944.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/167854421030604801.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/167624682323972096.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/151397304342020096.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168326709341462528.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/170730868900507649.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/169135371454656512.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/167381095082504192.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168426253878173696.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/171003171102130176.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168346431705448448.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/151347493219745792.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/170459412882915328.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/138466157647757313.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/169854899763429376.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/149889127502983168.png,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.56 Safari/535.11",Beijing,China,,True,True,True,True,False,False,True,True,True,True,True,False,True,False,False,True,True,False,True,True,Beijing,en-US
Say whether Tweets are written in Urdu or not,"Read a short (one-sentence) text (a 'tweet'), and then mark if it's written in the Urdu language",Urdu language identification text detection categorize tweets twitter categorization,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/170568792127176704.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/170735086638075904.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/170560751709323265.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/170012858913009664.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/144486883014098944.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/167854421030604801.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/167624682323972096.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/151397304342020096.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168326709341462528.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/170730868900507649.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/169135371454656512.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/167381095082504192.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168426253878173696.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/171003171102130176.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168346431705448448.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/151347493219745792.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/170459412882915328.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/138466157647757313.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/169854899763429376.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/149889127502983168.png,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.56 Safari/535.11",Islamabad,Pakistan,,True,False,True,True,NotSure,False,True,True,True,True,True,False,True,NotSure,False,True,True,False,True,True,Islamabad,en-GB
Say whether Tweets are written in Urdu or not,"Read a short (one-sentence) text (a 'tweet'), and then mark if it's written in the Urdu language",Urdu language identification text detection categorize tweets twitter categorization,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/155778818089549824.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168770627333926912.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/170198310357962752.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168987182911062017.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/153209259390271488.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/169800996975935488.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/171558563251097600.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/170275184836755456.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/167786626158825472.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168420157176291328.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168355696180604928.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168620124356620288.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/142589740934365184.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168629638405439488.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/169724881913643008.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/153850278884544513.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/167813929488224256.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/171522255271112704.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/153389476188663808.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/170483285561049088.png,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.56 Safari/535.11",Beijing,China,,False,True,True,True,False,False,False,False,True,True,True,True,True,True,False,True,True,False,False,False,Beijing,en-US
Say whether Tweets are written in Urdu or not,"Read a short (one-sentence) text (a 'tweet'), and then mark if it's written in the Urdu language",Urdu language identification text detection categorize tweets twitter categorization,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/155778818089549824.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168770627333926912.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/170198310357962752.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168987182911062017.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/153209259390271488.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/169800996975935488.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/171558563251097600.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/170275184836755456.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/167786626158825472.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168420157176291328.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168355696180604928.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168620124356620288.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/142589740934365184.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168629638405439488.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/169724881913643008.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/153850278884544513.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/167813929488224256.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/171522255271112704.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/153389476188663808.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/170483285561049088.png,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.56 Safari/535.11",Islamabad,Pakistan,,False,True,True,True,False,False,,False,True,True,True,True,,True,False,True,True,False,False,False,Islamabad,en-US
Say whether Tweets are written in Urdu or not,"Read a short (one-sentence) text (a 'tweet'), and then mark if it's written in the Urdu language",Urdu language identification text detection categorize tweets twitter categorization,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/155778818089549824.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168770627333926912.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/170198310357962752.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168987182911062017.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/153209259390271488.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/169800996975935488.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/171558563251097600.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/170275184836755456.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/167786626158825472.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168420157176291328.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168355696180604928.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168620124356620288.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/142589740934365184.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168629638405439488.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/169724881913643008.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/153850278884544513.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/167813929488224256.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/171522255271112704.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/153389476188663808.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/170483285561049088.png,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.0 Safari/535.11",Vellore,India,,False,True,True,True,False,False,False,False,True,True,True,True,True,True,False,True,True,False,False,False,Tamil Nadu,en-US
Say whether Tweets are written in Urdu or not,"Read a short (one-sentence) text (a 'tweet'), and then mark if it's written in the Urdu language",Urdu language identification text detection categorize tweets twitter categorization,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168414789226348546.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/149846293269852160.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168330227045498880.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/149745027835371520.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/171092810110472192.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168926014955716608.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/167602420942254082.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/170415900187557888.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/170556149572186112.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168347263725338625.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/167613637396140032.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/170298994357043201.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/171536352691748864.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168199155041308672.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/169707025159303168.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168719798665093120.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/169862373849567232.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/170184407951474689.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/150254265376571392.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/166213976689094656.png,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.56 Safari/535.11",Beijing,China,,True,False,True,False,True,True,True,False,False,True,False,True,True,True,True,False,False,True,True,False,Beijing,en-US
Say whether Tweets are written in Urdu or not,"Read a short (one-sentence) text (a 'tweet'), and then mark if it's written in the Urdu language",Urdu language identification text detection categorize tweets twitter categorization,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168414789226348546.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/149846293269852160.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168330227045498880.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/149745027835371520.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/171092810110472192.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168926014955716608.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/167602420942254082.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/170415900187557888.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/170556149572186112.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168347263725338625.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/167613637396140032.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/170298994357043201.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/171536352691748864.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168199155041308672.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/169707025159303168.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168719798665093120.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/169862373849567232.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/170184407951474689.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/150254265376571392.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/166213976689094656.png,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.56 Safari/535.11",Islamabad,Pakistan,,True,False,True,False,True,True,True,False,NotSure,True,False,True,True,True,False,False,False,True,True,False,Islamabad,en-GB
Say whether Tweets are written in Urdu or not,"Read a short (one-sentence) text (a 'tweet'), and then mark if it's written in the Urdu language",Urdu language identification text detection categorize tweets twitter categorization,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168414789226348546.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/149846293269852160.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168330227045498880.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/149745027835371520.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/171092810110472192.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168926014955716608.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/167602420942254082.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/170415900187557888.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/170556149572186112.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168347263725338625.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/167613637396140032.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/170298994357043201.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/171536352691748864.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168199155041308672.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/169707025159303168.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168719798665093120.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/169862373849567232.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/170184407951474689.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/150254265376571392.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/166213976689094656.png,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.0 Safari/535.11",Shimla,India,,True,False,True,False,True,True,True,True,True,True,False,True,True,True,True,False,False,True,True,False,Himachal Pradesh,en-US
